# P(phi|x) [1/rad]: each x column normalized over phi. blank line separates x scans (for surf)
x phi p
0.5150 1.65806 0.57921
0.5150 1.83260 0.54289
0.5150 2.00713 0.47440
0.5150 2.18166 0.38775
0.5150 2.35619 0.29510
0.5150 2.53073 0.21218
0.5150 2.70526 0.14420
0.5150 2.87979 0.09209
0.5150 3.05433 0.05682
0.5150 3.22886 0.03365
0.5150 3.40339 0.01988
0.5150 3.57792 0.01168
0.5150 3.75246 0.00693
0.5150 3.92699 0.00426
0.5150 4.10152 0.00295
0.5150 4.27606 0.00209
0.5150 4.45059 0.00175
0.5150 4.62512 0.00152
0.5150 4.79966 0.00148
0.5150 4.97419 0.00161
0.5150 5.14872 0.00213
0.5150 5.32325 0.00293
0.5150 5.49779 0.00421
0.5150 5.67232 0.00692
0.5150 5.84685 0.01134
0.5150 6.02139 0.01955
0.5150 6.19592 0.03377

0.5250 0.08727 0.05643
0.5250 0.26180 0.09204
0.5250 0.43633 0.14325
0.5250 0.61087 0.21116
0.5250 0.78540 0.29298
0.5250 0.95993 0.38350
0.5250 1.13446 0.47292
0.5250 1.30900 0.54278
0.5250 1.48353 0.57916
0.5250 1.65806 0.58017
0.5250 1.83260 0.54528
0.5250 2.00713 0.47485
0.5250 2.18166 0.38560
0.5250 2.35619 0.29767
0.5250 2.53073 0.21253
0.5250 2.70526 0.14308
0.5250 2.87979 0.09254
0.5250 3.05433 0.05650
0.5250 3.22886 0.03321
0.5250 3.40339 0.01946
0.5250 3.57792 0.01146
0.5250 3.75246 0.00712
0.5250 3.92699 0.00446
0.5250 4.10152 0.00286
0.5250 4.27606 0.00217
0.5250 4.45059 0.00166
0.5250 4.62512 0.00154
0.5250 4.79966 0.00147
0.5250 4.97419 0.00169
0.5250 5.14872 0.00201
0.5250 5.32325 0.00273
0.5250 5.49779 0.00426
0.5250 5.67232 0.00675
0.5250 5.84685 0.01115
0.5250 6.02139 0.01957
0.5250 6.19592 0.03356

0.5350 0.08727 0.05599
0.5350 0.26180 0.09168
0.5350 0.43633 0.14263
0.5350 0.61087 0.21062
0.5350 0.78540 0.29253
0.5350 0.95993 0.38538
0.5350 1.13446 0.47291
0.5350 1.30900 0.54451
0.5350 1.48353 0.57998
0.5350 1.65806 0.58003
0.5350 1.83260 0.54542
0.5350 2.00713 0.47495
0.5350 2.18166 0.38737
0.5350 2.35619 0.29667
0.5350 2.53073 0.21218
0.5350 2.70526 0.14293
0.5350 2.87979 0.09126
0.5350 3.05433 0.05564
0.5350 3.22886 0.03304
0.5350 3.40339 0.01939
0.5350 3.57792 0.01149
0.5350 3.75246 0.00686
0.5350 3.92699 0.00437
0.5350 4.10152 0.00293
0.5350 4.27606 0.00217
0.5350 4.45059 0.00171
0.5350 4.62512 0.00152
0.5350 4.79966 0.00145
0.5350 4.97419 0.00169
0.5350 5.14872 0.00198
0.5350 5.32325 0.00268
0.5350 5.49779 0.00413
0.5350 5.67232 0.00682
0.5350 5.84685 0.01115
0.5350 6.02139 0.01994
0.5350 6.19592 0.03359

0.5450 0.08727 0.05619
0.5450 0.26180 0.09143
0.5450 0.43633 0.14169
0.5450 0.61087 0.21080
0.5450 0.78540 0.29176
0.5450 0.95993 0.38356
0.5450 1.13446 0.47337
0.5450 1.30900 0.54592
0.5450 1.48353 0.58308
0.5450 1.65806 0.58270
0.5450 1.83260 0.54757
0.5450 2.00713 0.47694
0.5450 2.18166 0.38586
0.5450 2.35619 0.29301
0.5450 2.53073 0.21030
0.5450 2.70526 0.14143
0.5450 2.87979 0.09149
0.5450 3.05433 0.05586
0.5450 3.22886 0.03271
0.5450 3.40339 0.01921
0.5450 3.57792 0.01129
0.5450 3.75246 0.00686
0.5450 3.92699 0.00433
0.5450 4.10152 0.00287
0.5450 4.27606 0.00203
0.5450 4.45059 0.00169
0.5450 4.62512 0.00158
0.5450 4.79966 0.00156
0.5450 4.97419 0.00165
0.5450 5.14872 0.00206
0.5450 5.32325 0.00282
0.5450 5.49779 0.00437
0.5450 5.67232 0.00662
0.5450 5.84685 0.01151
0.5450 6.02139 0.01993
0.5450 6.19592 0.03351

0.5550 0.08727 0.05585
0.5550 0.26180 0.09045
0.5550 0.43633 0.14111
0.5550 0.61087 0.20808
0.5550 0.78540 0.29160
0.5550 0.95993 0.38324
0.5550 1.13446 0.47443
0.5550 1.30900 0.54729
0.5550 1.48353 0.58492
0.5550 1.65806 0.58772
0.5550 1.83260 0.54937
0.5550 2.00713 0.47664
0.5550 2.18166 0.38472
0.5550 2.35619 0.29227
0.5550 2.53073 0.20937
0.5550 2.70526 0.14111
0.5550 2.87979 0.09009
0.5550 3.05433 0.05542
0.5550 3.22886 0.03269
0.5550 3.40339 0.01925
0.5550 3.57792 0.01131
0.5550 3.75246 0.00689
0.5550 3.92699 0.00414
0.5550 4.10152 0.00290
0.5550 4.27606 0.00221
0.5550 4.45059 0.00158
0.5550 4.62512 0.00155
0.5550 4.79966 0.00155
0.5550 4.97419 0.00173
0.5550 5.14872 0.00215
0.5550 5.32325 0.00300
0.5550 5.49779 0.00426
0.5550 5.67232 0.00693
0.5550 5.84685 0.01137
0.5550 6.02139 0.01925
0.5550 6.19592 0.03314

0.5650 0.08727 0.05544
0.5650 0.26180 0.08943
0.5650 0.43633 0.13942
0.5650 0.61087 0.20759
0.5650 0.78540 0.29049
0.5650 0.95993 0.38266
0.5650 1.13446 0.47312
0.5650 1.30900 0.54791
0.5650 1.48353 0.58813
0.5650 1.65806 0.58890
0.5650 1.83260 0.55212
0.5650 2.00713 0.47751
0.5650 2.18166 0.38576
0.5650 2.35619 0.29199
0.5650 2.53073 0.20843
0.5650 2.70526 0.14055
0.5650 2.87979 0.08938
0.5650 3.05433 0.05475
0.5650 3.22886 0.03253
0.5650 3.40339 0.01929
0.5650 3.57792 0.01142
0.5650 3.75246 0.00692
0.5650 3.92699 0.00423
0.5650 4.10152 0.00305
0.5650 4.27606 0.00217
0.5650 4.45059 0.00167
0.5650 4.62512 0.00154
0.5650 4.79966 0.00146
0.5650 4.97419 0.00171
0.5650 5.14872 0.00220
0.5650 5.32325 0.00289
0.5650 5.49779 0.00427
0.5650 5.67232 0.00681
0.5650 5.84685 0.01150
0.5650 6.02139 0.01938
0.5650 6.19592 0.03295

0.5750 0.08727 0.05436
0.5750 0.26180 0.08882
0.5750 0.43633 0.13786
0.5750 0.61087 0.20557
0.5750 0.78540 0.28997
0.5750 0.95993 0.38302
0.5750 1.13446 0.47509
0.5750 1.30900 0.55043
0.5750 1.48353 0.59131
0.5750 1.65806 0.59319
0.5750 1.83260 0.55271
0.5750 2.00713 0.47708
0.5750 2.18166 0.38427
0.5750 2.35619 0.29074
0.5750 2.53073 0.20715
0.5750 2.70526 0.13951
0.5750 2.87979 0.08933
0.5750 3.05433 0.05520
0.5750 3.22886 0.03235
0.5750 3.40339 0.01886
0.5750 3.57792 0.01107
0.5750 3.75246 0.00677
0.5750 3.92699 0.00418
0.5750 4.10152 0.00297
0.5750 4.27606 0.00220
0.5750 4.45059 0.00171
0.5750 4.62512 0.00150
0.5750 4.79966 0.00155
0.5750 4.97419 0.00173
0.5750 5.14872 0.00220
0.5750 5.32325 0.00294
0.5750 5.49779 0.00437
0.5750 5.67232 0.00674
0.5750 5.84685 0.01139
0.5750 6.02139 0.01903
0.5750 6.19592 0.03240

0.5850 0.08727 0.05405
0.5850 0.26180 0.08809
0.5850 0.43633 0.13772
0.5850 0.61087 0.20414
0.5850 0.78540 0.28866
0.5850 0.95993 0.38125
0.5850 1.13446 0.47550
0.5850 1.30900 0.55200
0.5850 1.48353 0.59433
0.5850 1.65806 0.59534
0.5850 1.83260 0.55644
0.5850 2.00713 0.47956
0.5850 2.18166 0.38413
0.5850 2.35619 0.29007
0.5850 2.53073 0.20597
0.5850 2.70526 0.13806
0.5850 2.87979 0.08818
0.5850 3.05433 0.05375
0.5850 3.22886 0.03222
0.5850 3.40339 0.01869
0.5850 3.57792 0.01096
0.5850 3.75246 0.00654
0.5850 3.92699 0.00420
0.5850 4.10152 0.00296
0.5850 4.27606 0.00210
0.5850 4.45059 0.00184
0.5850 4.62512 0.00150
0.5850 4.79966 0.00156
0.5850 4.97419 0.00167
0.5850 5.14872 0.00209
0.5850 5.32325 0.00285
0.5850 5.49779 0.00424
0.5850 5.67232 0.00685
0.5850 5.84685 0.01098
0.5850 6.02139 0.01892
0.5850 6.19592 0.03216

0.5950 0.08727 0.05289
0.5950 0.26180 0.08631
0.5950 0.43633 0.13600
0.5950 0.61087 0.20367
0.5950 0.78540 0.28725
0.5950 0.95993 0.38042
0.5950 1.13446 0.47540
0.5950 1.30900 0.55749
0.5950 1.48353 0.59969
0.5950 1.65806 0.59994
0.5950 1.83260 0.55902
0.5950 2.00713 0.47861
0.5950 2.18166 0.38375
0.5950 2.35619 0.28735
0.5950 2.53073 0.20470
0.5950 2.70526 0.13622
0.5950 2.87979 0.08755
0.5950 3.05433 0.05325
0.5950 3.22886 0.03184
0.5950 3.40339 0.01852
0.5950 3.57792 0.01105
0.5950 3.75246 0.00647
0.5950 3.92699 0.00419
0.5950 4.10152 0.00276
0.5950 4.27606 0.00208
0.5950 4.45059 0.00177
0.5950 4.62512 0.00160
0.5950 4.79966 0.00155
0.5950 4.97419 0.00172
0.5950 5.14872 0.00199
0.5950 5.32325 0.00277
0.5950 5.49779 0.00415
0.5950 5.67232 0.00671
0.5950 5.84685 0.01081
0.5950 6.02139 0.01862
0.5950 6.19592 0.03145

0.6050 0.08727 0.05190
0.6050 0.26180 0.08591
0.6050 0.43633 0.13362
0.6050 0.61087 0.20157
0.6050 0.78540 0.28519
0.6050 0.95993 0.37964
0.6050 1.13446 0.47769
0.6050 1.30900 0.55960
0.6050 1.48353 0.60199
0.6050 1.65806 0.60641
0.6050 1.83260 0.56201
0.6050 2.00713 0.48053
0.6050 2.18166 0.38241
0.6050 2.35619 0.28594
0.6050 2.53073 0.20297
0.6050 2.70526 0.13519
0.6050 2.87979 0.08589
0.6050 3.05433 0.05266
0.6050 3.22886 0.03118
0.6050 3.40339 0.01825
0.6050 3.57792 0.01075
0.6050 3.75246 0.00668
0.6050 3.92699 0.00410
0.6050 4.10152 0.00282
0.6050 4.27606 0.00212
0.6050 4.45059 0.00182
0.6050 4.62512 0.00163
0.6050 4.79966 0.00164
0.6050 4.97419 0.00177
0.6050 5.14872 0.00222
0.6050 5.32325 0.00282
0.6050 5.49779 0.00406
0.6050 5.67232 0.00642
0.6050 5.84685 0.01071
0.6050 6.02139 0.01826
0.6050 6.19592 0.03120

0.6150 0.08727 0.05158
0.6150 0.26180 0.08408
0.6150 0.43633 0.13217
0.6150 0.61087 0.19914
0.6150 0.78540 0.28211
0.6150 0.95993 0.38082
0.6150 1.13446 0.47653
0.6150 1.30900 0.56209
0.6150 1.48353 0.60825
0.6150 1.65806 0.61097
0.6150 1.83260 0.56606
0.6150 2.00713 0.48111
0.6150 2.18166 0.38175
0.6150 2.35619 0.28633
0.6150 2.53073 0.20051
0.6150 2.70526 0.13360
0.6150 2.87979 0.08453
0.6150 3.05433 0.05157
0.6150 3.22886 0.03042
0.6150 3.40339 0.01806
0.6150 3.57792 0.01071
0.6150 3.75246 0.00640
0.6150 3.92699 0.00405
0.6150 4.10152 0.00273
0.6150 4.27606 0.00208
0.6150 4.45059 0.00184
0.6150 4.62512 0.00163
0.6150 4.79966 0.00154
0.6150 4.97419 0.00182
0.6150 5.14872 0.00219
0.6150 5.32325 0.00282
0.6150 5.49779 0.00419
0.6150 5.67232 0.00635
0.6150 5.84685 0.01078
0.6150 6.02139 0.01818
0.6150 6.19592 0.03058

0.6250 0.08727 0.05023
0.6250 0.26180 0.08337
0.6250 0.43633 0.13122
0.6250 0.61087 0.19707
0.6250 0.78540 0.28253
0.6250 0.95993 0.37825
0.6250 1.13446 0.47936
0.6250 1.30900 0.56598
0.6250 1.48353 0.61304
0.6250 1.65806 0.61488
0.6250 1.83260 0.57017
0.6250 2.00713 0.48159
0.6250 2.18166 0.38017
0.6250 2.35619 0.28281
0.6250 2.53073 0.19793
0.6250 2.70526 0.13217
0.6250 2.87979 0.08323
0.6250 3.05433 0.05040
0.6250 3.22886 0.02998
0.6250 3.40339 0.01770
0.6250 3.57792 0.01051
0.6250 3.75246 0.00626
0.6250 3.92699 0.00404
0.6250 4.10152 0.00285
0.6250 4.27606 0.00222
0.6250 4.45059 0.00181
0.6250 4.62512 0.00165
0.6250 4.79966 0.00163
0.6250 4.97419 0.00184
0.6250 5.14872 0.00221
0.6250 5.32325 0.00295
0.6250 5.49779 0.00420
0.6250 5.67232 0.00653
0.6250 5.84685 0.01051
0.6250 6.02139 0.01782
0.6250 6.19592 0.03046

0.6350 0.08727 0.04952
0.6350 0.26180 0.08207
0.6350 0.43633 0.12996
0.6350 0.61087 0.19556
0.6350 0.78540 0.27929
0.6350 0.95993 0.37836
0.6350 1.13446 0.48101
0.6350 1.30900 0.57024
0.6350 1.48353 0.61932
0.6350 1.65806 0.62095
0.6350 1.83260 0.57420
0.6350 2.00713 0.48321
0.6350 2.18166 0.37973
0.6350 2.35619 0.27919
0.6350 2.53073 0.19515
0.6350 2.70526 0.12863
0.6350 2.87979 0.08124
0.6350 3.05433 0.04920
0.6350 3.22886 0.02946
0.6350 3.40339 0.01714
0.6350 3.57792 0.01015
0.6350 3.75246 0.00648
0.6350 3.92699 0.00417
0.6350 4.10152 0.00291
0.6350 4.27606 0.00221
0.6350 4.45059 0.00194
0.6350 4.62512 0.00169
0.6350 4.79966 0.00171
0.6350 4.97419 0.00193
0.6350 5.14872 0.00234
0.6350 5.32325 0.00296
0.6350 5.49779 0.00418
0.6350 5.67232 0.00632
0.6350 5.84685 0.01030
0.6350 6.02139 0.01729
0.6350 6.19592 0.02960

0.6450 0.08727 0.04887
0.6450 0.26180 0.08033
0.6450 0.43633 0.12837
0.6450 0.61087 0.19331
0.6450 0.78540 0.27737
0.6450 0.95993 0.37769
0.6450 1.13446 0.48132
0.6450 1.30900 0.57499
0.6450 1.48353 0.62584
0.6450 1.65806 0.62632
0.6450 1.83260 0.57882
0.6450 2.00713 0.48344
0.6450 2.18166 0.37780
0.6450 2.35619 0.27788
0.6450 2.53073 0.19246
0.6450 2.70526 0.12586
0.6450 2.87979 0.07992
0.6450 3.05433 0.04853
0.6450 3.22886 0.02871
0.6450 3.40339 0.01705
0.6450 3.57792 0.01001
0.6450 3.75246 0.00631
0.6450 3.92699 0.00402
0.6450 4.10152 0.00274
0.6450 4.27606 0.00218
0.6450 4.45059 0.00192
0.6450 4.62512 0.00180
0.6450 4.79966 0.00177
0.6450 4.97419 0.00191
0.6450 5.14872 0.00228
0.6450 5.32325 0.00289
0.6450 5.49779 0.00418
0.6450 5.67232 0.00614
0.6450 5.84685 0.01037
0.6450 6.02139 0.01713
0.6450 6.19592 0.02905

0.6550 0.08727 0.04771
0.6550 0.26180 0.07868
0.6550 0.43633 0.12551
0.6550 0.61087 0.19042
0.6550 0.78540 0.27551
0.6550 0.95993 0.37579
0.6550 1.13446 0.48295
0.6550 1.30900 0.58076
0.6550 1.48353 0.63277
0.6550 1.65806 0.63512
0.6550 1.83260 0.58115
0.6550 2.00713 0.48395
0.6550 2.18166 0.37603
0.6550 2.35619 0.27552
0.6550 2.53073 0.18992
0.6550 2.70526 0.12424
0.6550 2.87979 0.07749
0.6550 3.05433 0.04781
0.6550 3.22886 0.02844
0.6550 3.40339 0.01683
0.6550 3.57792 0.01011
0.6550 3.75246 0.00616
0.6550 3.92699 0.00400
0.6550 4.10152 0.00285
0.6550 4.27606 0.00218
0.6550 4.45059 0.00186
0.6550 4.62512 0.00167
0.6550 4.79966 0.00170
0.6550 4.97419 0.00188
0.6550 5.14872 0.00225
0.6550 5.32325 0.00276
0.6550 5.49779 0.00402
0.6550 5.67232 0.00617
0.6550 5.84685 0.01012
0.6550 6.02139 0.01667
0.6550 6.19592 0.02857

0.6650 0.08727 0.04634
0.6650 0.26180 0.07663
0.6650 0.43633 0.12188
0.6650 0.61087 0.18782
0.6650 0.78540 0.27226
0.6650 0.95993 0.37390
0.6650 1.13446 0.48403
0.6650 1.30900 0.58546
0.6650 1.48353 0.64062
0.6650 1.65806 0.64228
0.6650 1.83260 0.58733
0.6650 2.00713 0.48718
0.6650 2.18166 0.37614
0.6650 2.35619 0.27290
0.6650 2.53073 0.18598
0.6650 2.70526 0.12116
0.6650 2.87979 0.07592
0.6650 3.05433 0.04674
0.6650 3.22886 0.02748
0.6650 3.40339 0.01617
0.6650 3.57792 0.00987
0.6650 3.75246 0.00640
0.6650 3.92699 0.00409
0.6650 4.10152 0.00292
0.6650 4.27606 0.00219
0.6650 4.45059 0.00186
0.6650 4.62512 0.00172
0.6650 4.79966 0.00168
0.6650 4.97419 0.00183
0.6650 5.14872 0.00216
0.6650 5.32325 0.00284
0.6650 5.49779 0.00397
0.6650 5.67232 0.00619
0.6650 5.84685 0.00982
0.6650 6.02139 0.01650
0.6650 6.19592 0.02735

0.6750 0.08727 0.04477
0.6750 0.26180 0.07418
0.6750 0.43633 0.11917
0.6750 0.61087 0.18296
0.6750 0.78540 0.26931
0.6750 0.95993 0.37361
0.6750 1.13446 0.48734
0.6750 1.30900 0.59102
0.6750 1.48353 0.64906
0.6750 1.65806 0.64858
0.6750 1.83260 0.59288
0.6750 2.00713 0.48856
0.6750 2.18166 0.37403
0.6750 2.35619 0.27059
0.6750 2.53073 0.18345
0.6750 2.70526 0.11887
0.6750 2.87979 0.07394
0.6750 3.05433 0.04512
0.6750 3.22886 0.02680
0.6750 3.40339 0.01608
0.6750 3.57792 0.00954
0.6750 3.75246 0.00635
0.6750 3.92699 0.00411
0.6750 4.10152 0.00289
0.6750 4.27606 0.00221
0.6750 4.45059 0.00187
0.6750 4.62512 0.00173
0.6750 4.79966 0.00174
0.6750 4.97419 0.00179
0.6750 5.14872 0.00217
0.6750 5.32325 0.00275
0.6750 5.49779 0.00399
0.6750 5.67232 0.00602
0.6750 5.84685 0.00955
0.6750 6.02139 0.01586
0.6750 6.19592 0.02669

0.6850 0.08727 0.04315
0.6850 0.26180 0.07150
0.6850 0.43633 0.11578
0.6850 0.61087 0.17914
0.6850 0.78540 0.26556
0.6850 0.95993 0.37150
0.6850 1.13446 0.49057
0.6850 1.30900 0.60123
0.6850 1.48353 0.65767
0.6850 1.65806 0.65703
0.6850 1.83260 0.59854
0.6850 2.00713 0.49134
0.6850 2.18166 0.37206
0.6850 2.35619 0.26529
0.6850 2.53073 0.18011
0.6850 2.70526 0.11528
0.6850 2.87979 0.07154
0.6850 3.05433 0.04332
0.6850 3.22886 0.02597
0.6850 3.40339 0.01547
0.6850 3.57792 0.00934
0.6850 3.75246 0.00605
0.6850 3.92699 0.00411
0.6850 4.10152 0.00285
0.6850 4.27606 0.00227
0.6850 4.45059 0.00199
0.6850 4.62512 0.00183
0.6850 4.79966 0.00172
0.6850 4.97419 0.00192
0.6850 5.14872 0.00217
0.6850 5.32325 0.00287
0.6850 5.49779 0.00397
0.6850 5.67232 0.00595
0.6850 5.84685 0.00940
0.6850 6.02139 0.01538
0.6850 6.19592 0.02570

0.6950 0.08727 0.04136
0.6950 0.26180 0.06891
0.6950 0.43633 0.11130
0.6950 0.61087 0.17468
0.6950 0.78540 0.26034
0.6950 0.95993 0.36993
0.6950 1.13446 0.49248
0.6950 1.30900 0.60833
0.6950 1.48353 0.66895
0.6950 1.65806 0.66680
0.6950 1.83260 0.60943
0.6950 2.00713 0.49336
0.6950 2.18166 0.36925
0.6950 2.35619 0.26117
0.6950 2.53073 0.17487
0.6950 2.70526 0.11226
0.6950 2.87979 0.06904
0.6950 3.05433 0.04164
0.6950 3.22886 0.02459
0.6950 3.40339 0.01493
0.6950 3.57792 0.00908
0.6950 3.75246 0.00586
0.6950 3.92699 0.00393
0.6950 4.10152 0.00289
0.6950 4.27606 0.00219
0.6950 4.45059 0.00195
0.6950 4.62512 0.00191
0.6950 4.79966 0.00188
0.6950 4.97419 0.00207
0.6950 5.14872 0.00228
0.6950 5.32325 0.00293
0.6950 5.49779 0.00412
0.6950 5.67232 0.00591
0.6950 5.84685 0.00917
0.6950 6.02139 0.01507
0.6950 6.19592 0.02472

0.7050 0.08727 0.03923
0.7050 0.26180 0.06586
0.7050 0.43633 0.10693
0.7050 0.61087 0.16858
0.7050 0.78540 0.25433
0.7050 0.95993 0.36709
0.7050 1.13446 0.49840
0.7050 1.30900 0.61864
0.7050 1.48353 0.67716
0.7050 1.65806 0.68005
0.7050 1.83260 0.61965
0.7050 2.00713 0.49770
0.7050 2.18166 0.36774
0.7050 2.35619 0.25500
0.7050 2.53073 0.16925
0.7050 2.70526 0.10649
0.7050 2.87979 0.06558
0.7050 3.05433 0.03914
0.7050 3.22886 0.02333
0.7050 3.40339 0.01434
0.7050 3.57792 0.00887
0.7050 3.75246 0.00571
0.7050 3.92699 0.00405
0.7050 4.10152 0.00303
0.7050 4.27606 0.00254
0.7050 4.45059 0.00218
0.7050 4.62512 0.00200
0.7050 4.79966 0.00206
0.7050 4.97419 0.00221
0.7050 5.14872 0.00253
0.7050 5.32325 0.00303
0.7050 5.49779 0.00401
0.7050 5.67232 0.00607
0.7050 5.84685 0.00900
0.7050 6.02139 0.01447
0.7050 6.19592 0.02334

0.7150 0.08727 0.03689
0.7150 0.26180 0.06151
0.7150 0.43633 0.10121
0.7150 0.61087 0.16236
0.7150 0.78540 0.25064
0.7150 0.95993 0.36663
0.7150 1.13446 0.50319
0.7150 1.30900 0.62995
0.7150 1.48353 0.69149
0.7150 1.65806 0.69093
0.7150 1.83260 0.62810
0.7150 2.00713 0.50008
0.7150 2.18166 0.36417
0.7150 2.35619 0.25045
0.7150 2.53073 0.16325
0.7150 2.70526 0.10083
0.7150 2.87979 0.06137
0.7150 3.05433 0.03681
0.7150 3.22886 0.02227
0.7150 3.40339 0.01364
0.7150 3.57792 0.00866
0.7150 3.75246 0.00591
0.7150 3.92699 0.00420
0.7150 4.10152 0.00309
0.7150 4.27606 0.00260
0.7150 4.45059 0.00225
0.7150 4.62512 0.00209
0.7150 4.79966 0.00202
0.7150 4.97419 0.00233
0.7150 5.14872 0.00245
0.7150 5.32325 0.00315
0.7150 5.49779 0.00423
0.7150 5.67232 0.00605
0.7150 5.84685 0.00889
0.7150 6.02139 0.01372
0.7150 6.19592 0.02217

0.7250 0.08727 0.03458
0.7250 0.26180 0.05705
0.7250 0.43633 0.09600
0.7250 0.61087 0.15549
0.7250 0.78540 0.24475
0.7250 0.95993 0.36501
0.7250 1.13446 0.50971
0.7250 1.30900 0.64346
0.7250 1.48353 0.70175
0.7250 1.65806 0.70001
0.7250 1.83260 0.64116
0.7250 2.00713 0.50650
0.7250 2.18166 0.36275
0.7250 2.35619 0.24147
0.7250 2.53073 0.15561
0.7250 2.70526 0.09521
0.7250 2.87979 0.05672
0.7250 3.05433 0.03467
0.7250 3.22886 0.02080
0.7250 3.40339 0.01279
0.7250 3.57792 0.00859
0.7250 3.75246 0.00591
0.7250 3.92699 0.00441
0.7250 4.10152 0.00335
0.7250 4.27606 0.00299
0.7250 4.45059 0.00256
0.7250 4.62512 0.00219
0.7250 4.79966 0.00230
0.7250 4.97419 0.00254
0.7250 5.14872 0.00295
0.7250 5.32325 0.00351
0.7250 5.49779 0.00425
0.7250 5.67232 0.00588
0.7250 5.84685 0.00855
0.7250 6.02139 0.01327
0.7250 6.19592 0.02085

0.7350 0.08727 0.03163
0.7350 0.26180 0.05270
0.7350 0.43633 0.08903
0.7350 0.61087 0.14694
0.7350 0.78540 0.23669
0.7350 0.95993 0.36186
0.7350 1.13446 0.51830
0.7350 1.30900 0.65580
0.7350 1.48353 0.71055
0.7350 1.65806 0.71098
0.7350 1.83260 0.65409
0.7350 2.00713 0.51874
0.7350 2.18166 0.36276
0.7350 2.35619 0.23616
0.7350 2.53073 0.14745
0.7350 2.70526 0.08753
0.7350 2.87979 0.05196
0.7350 3.05433 0.03119
0.7350 3.22886 0.01908
0.7350 3.40339 0.01203
0.7350 3.57792 0.00805
0.7350 3.75246 0.00578
0.7350 3.92699 0.00458
0.7350 4.10152 0.00388
0.7350 4.27606 0.00321
0.7350 4.45059 0.00316
0.7350 4.62512 0.00281
0.7350 4.79966 0.00290
0.7350 4.97419 0.00311
0.7350 5.14872 0.00330
0.7350 5.32325 0.00350
0.7350 5.49779 0.00436
0.7350 5.67232 0.00575
0.7350 5.84685 0.00828
0.7350 6.02139 0.01234
0.7350 6.19592 0.01913

0.7450 0.08727 0.02826
0.7450 0.26180 0.04808
0.7450 0.43633 0.08171
0.7450 0.61087 0.13858
0.7450 0.78540 0.23008
0.7450 0.95993 0.36397
0.7450 1.13446 0.53371
0.7450 1.30900 0.66778
0.7450 1.48353 0.71446
0.7450 1.65806 0.71254
0.7450 1.83260 0.66401
0.7450 2.00713 0.53124
0.7450 2.18166 0.36555
0.7450 2.35619 0.23161
0.7450 2.53073 0.13906
0.7450 2.70526 0.08232
0.7450 2.87979 0.04754
0.7450 3.05433 0.02726
0.7450 3.22886 0.01709
0.7450 3.40339 0.01091
0.7450 3.57792 0.00747
0.7450 3.75246 0.00571
0.7450 3.92699 0.00429
0.7450 4.10152 0.00392
0.7450 4.27606 0.00372
0.7450 4.45059 0.00375
0.7450 4.62512 0.00336
0.7450 4.79966 0.00339
0.7450 4.97419 0.00376
0.7450 5.14872 0.00376
0.7450 5.32325 0.00421
0.7450 5.49779 0.00447
0.7450 5.67232 0.00575
0.7450 5.84685 0.00803
0.7450 6.02139 0.01125
0.7450 6.19592 0.01696

0.7550 0.08727 0.02449
0.7550 0.26180 0.04391
0.7550 0.43633 0.07852
0.7550 0.61087 0.14016
0.7550 0.78540 0.23725
0.7550 0.95993 0.38131
0.7550 1.13446 0.55547
0.7550 1.30900 0.66400
0.7550 1.48353 0.68171
0.7550 1.65806 0.68071
0.7550 1.83260 0.66464
0.7550 2.00713 0.55623
0.7550 2.18166 0.37987
0.7550 2.35619 0.23693
0.7550 2.53073 0.13757
0.7550 2.70526 0.07865
0.7550 2.87979 0.04501
0.7550 3.05433 0.02611
0.7550 3.22886 0.01477
0.7550 3.40339 0.00965
0.7550 3.57792 0.00687
0.7550 3.75246 0.00521
0.7550 3.92699 0.00472
0.7550 4.10152 0.00440
0.7550 4.27606 0.00432
0.7550 4.45059 0.00418
0.7550 4.62512 0.00371
0.7550 4.79966 0.00422
0.7550 4.97419 0.00422
0.7550 5.14872 0.00447
0.7550 5.32325 0.00435
0.7550 5.49779 0.00462
0.7550 5.67232 0.00525
0.7550 5.84685 0.00688
0.7550 6.02139 0.00955
0.7550 6.19592 0.01565

0.7650 0.08727 0.02834
0.7650 0.26180 0.05205
0.7650 0.43633 0.09342
0.7650 0.61087 0.16852
0.7650 0.78540 0.28488
0.7650 0.95993 0.45595
0.7650 1.13446 0.60270
0.7650 1.30900 0.59438
0.7650 1.48353 0.52197
0.7650 1.65806 0.52455
0.7650 1.83260 0.59889
0.7650 2.00713 0.60480
0.7650 2.18166 0.45409
0.7650 2.35619 0.28717
0.7650 2.53073 0.16417
0.7650 2.70526 0.09223
0.7650 2.87979 0.04970
0.7650 3.05433 0.02834
0.7650 3.22886 0.01581
0.7650 3.40339 0.00954
0.7650 3.57792 0.00741
0.7650 3.75246 0.00509
0.7650 3.92699 0.00501
0.7650 4.10152 0.00493
0.7650 4.27606 0.00481
0.7650 4.45059 0.00402
0.7650 4.62512 0.00344
0.7650 4.79966 0.00364
0.7650 4.97419 0.00410
0.7650 5.14872 0.00445
0.7650 5.32325 0.00482
0.7650 5.49779 0.00549
0.7650 5.67232 0.00582
0.7650 5.84685 0.00840
0.7650 6.02139 0.01040
0.7650 6.19592 0.01623

0.7750 0.08727 0.06889
