# P(phi|x) [1/rad]: each x column normalized over phi. blank line separates x scans (for surf)
x phi p
0.5150 3.22886 0.63910
0.5150 3.40339 0.17492
0.5150 3.57792 0.02282
0.5150 3.75246 0.00155
0.5150 3.92699 0.00006
0.5150 4.10152 0.00001
0.5150 4.27606 0.00000
0.5150 4.45059 0.00000
0.5150 4.62512 0.00000
0.5150 4.79966 0.00000
0.5150 4.97419 0.00000
0.5150 5.14872 0.00000
0.5150 5.32325 0.00000
0.5150 5.49779 0.00006
0.5150 5.67232 0.00171
0.5150 5.84685 0.02207
0.5150 6.02139 0.16719
0.5150 6.19592 0.61977

0.5250 0.08727 1.00786
0.5250 0.26180 0.71148
0.5250 0.43633 0.23814
0.5250 0.61087 0.04317
0.5250 0.78540 0.00513
0.5250 0.95993 0.00056
0.5250 1.13446 0.00008
0.5250 1.30900 0.00002
0.5250 1.48353 0.00000
0.5250 1.65806 0.00004
0.5250 1.83260 0.00002
0.5250 2.00713 0.00008
0.5250 2.18166 0.00070
0.5250 2.35619 0.00565
0.5250 2.53073 0.04451
0.5250 2.70526 0.24530
0.5250 2.87979 0.74121
0.5250 3.05433 1.03641
0.5250 3.22886 0.63977
0.5250 3.40339 0.17377
0.5250 3.57792 0.02295
0.5250 3.75246 0.00186
0.5250 3.92699 0.00008
0.5250 4.10152 0.00000
0.5250 4.27606 0.00000
0.5250 4.45059 0.00000
0.5250 4.62512 0.00000
0.5250 4.79966 0.00000
0.5250 4.97419 0.00000
0.5250 5.14872 0.00000
0.5250 5.32325 0.00000
0.5250 5.49779 0.00009
0.5250 5.67232 0.00169
0.5250 5.84685 0.02247
0.5250 6.02139 0.16727
0.5250 6.19592 0.61926

0.5350 0.08727 1.00554
0.5350 0.26180 0.71182
0.5350 0.43633 0.23809
0.5350 0.61087 0.04303
0.5350 0.78540 0.00540
0.5350 0.95993 0.00055
0.5350 1.13446 0.00008
0.5350 1.30900 0.00003
0.5350 1.48353 0.00000
0.5350 1.65806 0.00001
0.5350 1.83260 0.00001
0.5350 2.00713 0.00010
0.5350 2.18166 0.00060
0.5350 2.35619 0.00542
0.5350 2.53073 0.04518
0.5350 2.70526 0.24424
0.5350 2.87979 0.73921
0.5350 3.05433 1.04104
0.5350 3.22886 0.63870
0.5350 3.40339 0.17525
0.5350 3.57792 0.02258
0.5350 3.75246 0.00177
0.5350 3.92699 0.00008
0.5350 4.10152 0.00000
0.5350 4.27606 0.00000
0.5350 4.45059 0.00000
0.5350 4.62512 0.00000
0.5350 4.79966 0.00000
0.5350 4.97419 0.00000
0.5350 5.14872 0.00000
0.5350 5.32325 0.00001
0.5350 5.49779 0.00009
0.5350 5.67232 0.00164
0.5350 5.84685 0.02157
0.5350 6.02139 0.16761
0.5350 6.19592 0.61994

0.5450 0.08727 1.00230
0.5450 0.26180 0.71032
0.5450 0.43633 0.23634
0.5450 0.61087 0.04233
0.5450 0.78540 0.00536
0.5450 0.95993 0.00062
0.5450 1.13446 0.00009
0.5450 1.30900 0.00003
0.5450 1.48353 0.00000
0.5450 1.65806 0.00002
0.5450 1.83260 0.00002
0.5450 2.00713 0.00012
0.5450 2.18166 0.00065
0.5450 2.35619 0.00543
0.5450 2.53073 0.04452
0.5450 2.70526 0.24609
0.5450 2.87979 0.73955
0.5450 3.05433 1.04249
0.5450 3.22886 0.64600
0.5450 3.40339 0.17413
0.5450 3.57792 0.02312
0.5450 3.75246 0.00165
0.5450 3.92699 0.00008
0.5450 4.10152 0.00000
0.5450 4.27606 0.00000
0.5450 4.45059 0.00000
0.5450 4.62512 0.00000
0.5450 4.79966 0.00000
0.5450 4.97419 0.00001
0.5450 5.14872 0.00001
0.5450 5.32325 0.00002
0.5450 5.49779 0.00009
0.5450 5.67232 0.00168
0.5450 5.84685 0.02181
0.5450 6.02139 0.16736
0.5450 6.19592 0.61732

0.5550 0.08727 0.99801
0.5550 0.26180 0.71023
0.5550 0.43633 0.23626
0.5550 0.61087 0.04414
0.5550 0.78540 0.00528
0.5550 0.95993 0.00057
0.5550 1.13446 0.00009
0.5550 1.30900 0.00002
0.5550 1.48353 0.00000
0.5550 1.65806 0.00002
0.5550 1.83260 0.00002
0.5550 2.00713 0.00009
0.5550 2.18166 0.00069
0.5550 2.35619 0.00579
0.5550 2.53073 0.04603
0.5550 2.70526 0.24849
0.5550 2.87979 0.74697
0.5550 3.05433 1.04064
0.5550 3.22886 0.64455
0.5550 3.40339 0.17436
0.5550 3.57792 0.02292
0.5550 3.75246 0.00162
0.5550 3.92699 0.00010
0.5550 4.10152 0.00001
0.5550 4.27606 0.00000
0.5550 4.45059 0.00000
0.5550 4.62512 0.00000
0.5550 4.79966 0.00000
0.5550 4.97419 0.00000
0.5550 5.14872 0.00000
0.5550 5.32325 0.00000
0.5550 5.49779 0.00009
0.5550 5.67232 0.00153
0.5550 5.84685 0.02151
0.5550 6.02139 0.16518
0.5550 6.19592 0.61437

0.5650 0.08727 0.99119
0.5650 0.26180 0.70802
0.5650 0.43633 0.23401
0.5650 0.61087 0.04359
0.5650 0.78540 0.00544
0.5650 0.95993 0.00065
0.5650 1.13446 0.00010
0.5650 1.30900 0.00002
0.5650 1.48353 0.00001
0.5650 1.65806 0.00001
0.5650 1.83260 0.00002
0.5650 2.00713 0.00010
0.5650 2.18166 0.00066
0.5650 2.35619 0.00590
0.5650 2.53073 0.04571
0.5650 2.70526 0.24982
0.5650 2.87979 0.74865
0.5650 3.05433 1.05185
0.5650 3.22886 0.64436
0.5650 3.40339 0.17463
0.5650 3.57792 0.02268
0.5650 3.75246 0.00181
0.5650 3.92699 0.00010
0.5650 4.10152 0.00000
0.5650 4.27606 0.00000
0.5650 4.45059 0.00000
0.5650 4.62512 0.00000
0.5650 4.79966 0.00000
0.5650 4.97419 0.00000
0.5650 5.14872 0.00000
0.5650 5.32325 0.00001
0.5650 5.49779 0.00008
0.5650 5.67232 0.00150
0.5650 5.84685 0.02124
0.5650 6.02139 0.16595
0.5650 6.19592 0.61145

0.5750 0.08727 0.98908
0.5750 0.26180 0.70958
0.5750 0.43633 0.23712
0.5750 0.61087 0.04275
0.5750 0.78540 0.00573
0.5750 0.95993 0.00062
0.5750 1.13446 0.00006
0.5750 1.30900 0.00001
0.5750 1.48353 0.00001
0.5750 1.65806 0.00002
0.5750 1.83260 0.00003
0.5750 2.00713 0.00007
0.5750 2.18166 0.00065
0.5750 2.35619 0.00565
0.5750 2.53073 0.04592
0.5750 2.70526 0.24939
0.5750 2.87979 0.74927
0.5750 3.05433 1.04883
0.5750 3.22886 0.64638
0.5750 3.40339 0.17654
0.5750 3.57792 0.02330
0.5750 3.75246 0.00193
0.5750 3.92699 0.00009
0.5750 4.10152 0.00000
0.5750 4.27606 0.00000
0.5750 4.45059 0.00000
0.5750 4.62512 0.00000
0.5750 4.79966 0.00000
0.5750 4.97419 0.00000
0.5750 5.14872 0.00000
0.5750 5.32325 0.00000
0.5750 5.49779 0.00008
0.5750 5.67232 0.00169
0.5750 5.84685 0.02218
0.5750 6.02139 0.16495
0.5750 6.19592 0.60763

0.5850 0.08727 0.98719
0.5850 0.26180 0.70141
0.5850 0.43633 0.23710
0.5850 0.61087 0.04399
0.5850 0.78540 0.00543
0.5850 0.95993 0.00065
0.5850 1.13446 0.00007
0.5850 1.30900 0.00003
0.5850 1.48353 0.00000
0.5850 1.65806 0.00001
0.5850 1.83260 0.00003
0.5850 2.00713 0.00009
0.5850 2.18166 0.00064
0.5850 2.35619 0.00593
0.5850 2.53073 0.04601
0.5850 2.70526 0.25259
0.5850 2.87979 0.75034
0.5850 3.05433 1.05490
0.5850 3.22886 0.64709
0.5850 3.40339 0.17583
0.5850 3.57792 0.02253
0.5850 3.75246 0.00170
0.5850 3.92699 0.00010
0.5850 4.10152 0.00001
0.5850 4.27606 0.00000
0.5850 4.45059 0.00000
0.5850 4.62512 0.00000
0.5850 4.79966 0.00000
0.5850 4.97419 0.00000
0.5850 5.14872 0.00000
0.5850 5.32325 0.00000
0.5850 5.49779 0.00008
0.5850 5.67232 0.00153
0.5850 5.84685 0.02168
0.5850 6.02139 0.16473
0.5850 6.19592 0.60789

0.5950 0.08727 0.97985
0.5950 0.26180 0.70475
0.5950 0.43633 0.23550
0.5950 0.61087 0.04343
0.5950 0.78540 0.00537
0.5950 0.95993 0.00067
0.5950 1.13446 0.00009
0.5950 1.30900 0.00001
0.5950 1.48353 0.00000
0.5950 1.65806 0.00003
0.5950 1.83260 0.00001
0.5950 2.00713 0.00008
0.5950 2.18166 0.00069
0.5950 2.35619 0.00596
0.5950 2.53073 0.04623
0.5950 2.70526 0.25425
0.5950 2.87979 0.75134
0.5950 3.05433 1.05293
0.5950 3.22886 0.65241
0.5950 3.40339 0.17670
0.5950 3.57792 0.02347
0.5950 3.75246 0.00171
0.5950 3.92699 0.00010
0.5950 4.10152 0.00002
0.5950 4.27606 0.00000
0.5950 4.45059 0.00000
0.5950 4.62512 0.00000
0.5950 4.79966 0.00000
0.5950 4.97419 0.00000
0.5950 5.14872 0.00000
0.5950 5.32325 0.00000
0.5950 5.49779 0.00008
0.5950 5.67232 0.00174
0.5950 5.84685 0.02172
0.5950 6.02139 0.16434
0.5950 6.19592 0.60610

0.6050 0.08727 0.97864
0.6050 0.26180 0.70239
0.6050 0.43633 0.23850
0.6050 0.61087 0.04463
0.6050 0.78540 0.00553
0.6050 0.95993 0.00068
0.6050 1.13446 0.00007
0.6050 1.30900 0.00002
0.6050 1.48353 0.00000
0.6050 1.65806 0.00002
0.6050 1.83260 0.00003
0.6050 2.00713 0.00009
0.6050 2.18166 0.00068
0.6050 2.35619 0.00572
0.6050 2.53073 0.04663
0.6050 2.70526 0.25092
0.6050 2.87979 0.75382
0.6050 3.05433 1.05534
0.6050 3.22886 0.65122
0.6050 3.40339 0.17654
0.6050 3.57792 0.02356
0.6050 3.75246 0.00192
0.6050 3.92699 0.00009
0.6050 4.10152 0.00001
0.6050 4.27606 0.00000
0.6050 4.45059 0.00000
0.6050 4.62512 0.00000
0.6050 4.79966 0.00000
0.6050 4.97419 0.00000
0.6050 5.14872 0.00000
0.6050 5.32325 0.00001
0.6050 5.49779 0.00010
0.6050 5.67232 0.00167
0.6050 5.84685 0.02210
0.6050 6.02139 0.16525
0.6050 6.19592 0.60338

0.6150 0.08727 0.98011
0.6150 0.26180 0.70172
0.6150 0.43633 0.23678
0.6150 0.61087 0.04408
0.6150 0.78540 0.00576
0.6150 0.95993 0.00075
0.6150 1.13446 0.00006
0.6150 1.30900 0.00004
0.6150 1.48353 0.00001
0.6150 1.65806 0.00000
0.6150 1.83260 0.00002
0.6150 2.00713 0.00007
0.6150 2.18166 0.00065
0.6150 2.35619 0.00581
0.6150 2.53073 0.04716
0.6150 2.70526 0.25484
0.6150 2.87979 0.75445
0.6150 3.05433 1.05432
0.6150 3.22886 0.64759
0.6150 3.40339 0.17841
0.6150 3.57792 0.02357
0.6150 3.75246 0.00191
0.6150 3.92699 0.00009
0.6150 4.10152 0.00001
0.6150 4.27606 0.00000
0.6150 4.45059 0.00000
0.6150 4.62512 0.00000
0.6150 4.79966 0.00000
0.6150 4.97419 0.00000
0.6150 5.14872 0.00000
0.6150 5.32325 0.00001
0.6150 5.49779 0.00008
0.6150 5.67232 0.00173
0.6150 5.84685 0.02164
0.6150 6.02139 0.16400
0.6150 6.19592 0.60392

0.6250 0.08727 0.97670
0.6250 0.26180 0.69854
0.6250 0.43633 0.23661
0.6250 0.61087 0.04523
0.6250 0.78540 0.00586
0.6250 0.95993 0.00073
0.6250 1.13446 0.00009
0.6250 1.30900 0.00001
0.6250 1.48353 0.00000
0.6250 1.65806 0.00000
0.6250 1.83260 0.00003
0.6250 2.00713 0.00010
0.6250 2.18166 0.00067
0.6250 2.35619 0.00611
0.6250 2.53073 0.04788
0.6250 2.70526 0.25658
0.6250 2.87979 0.75936
0.6250 3.05433 1.05977
0.6250 3.22886 0.64784
0.6250 3.40339 0.17668
0.6250 3.57792 0.02306
0.6250 3.75246 0.00187
0.6250 3.92699 0.00012
0.6250 4.10152 0.00001
0.6250 4.27606 0.00000
0.6250 4.45059 0.00001
0.6250 4.62512 0.00000
0.6250 4.79966 0.00000
0.6250 4.97419 0.00000
0.6250 5.14872 0.00000
0.6250 5.32325 0.00002
0.6250 5.49779 0.00006
0.6250 5.67232 0.00175
0.6250 5.84685 0.02140
0.6250 6.02139 0.16186
0.6250 6.19592 0.60062

0.6350 0.08727 0.97195
0.6350 0.26180 0.69987
0.6350 0.43633 0.23727
0.6350 0.61087 0.04500
0.6350 0.78540 0.00586
0.6350 0.95993 0.00074
0.6350 1.13446 0.00011
0.6350 1.30900 0.00001
0.6350 1.48353 0.00001
0.6350 1.65806 0.00001
0.6350 1.83260 0.00002
0.6350 2.00713 0.00013
0.6350 2.18166 0.00074
0.6350 2.35619 0.00624
0.6350 2.53073 0.04799
0.6350 2.70526 0.25825
0.6350 2.87979 0.75789
0.6350 3.05433 1.05754
0.6350 3.22886 0.65618
0.6350 3.40339 0.17815
0.6350 3.57792 0.02381
0.6350 3.75246 0.00182
0.6350 3.92699 0.00010
0.6350 4.10152 0.00002
0.6350 4.27606 0.00002
0.6350 4.45059 0.00000
0.6350 4.62512 0.00000
0.6350 4.79966 0.00000
0.6350 4.97419 0.00000
0.6350 5.14872 0.00000
0.6350 5.32325 0.00000
0.6350 5.49779 0.00009
0.6350 5.67232 0.00157
0.6350 5.84685 0.02082
0.6350 6.02139 0.16187
0.6350 6.19592 0.59546

0.6450 0.08727 0.97361
0.6450 0.26180 0.70179
0.6450 0.43633 0.23817
0.6450 0.61087 0.04455
0.6450 0.78540 0.00559
0.6450 0.95993 0.00067
0.6450 1.13446 0.00012
0.6450 1.30900 0.00004
0.6450 1.48353 0.00001
0.6450 1.65806 0.00001
0.6450 1.83260 0.00003
0.6450 2.00713 0.00011
0.6450 2.18166 0.00089
0.6450 2.35619 0.00639
0.6450 2.53073 0.04835
0.6450 2.70526 0.25667
0.6450 2.87979 0.75472
0.6450 3.05433 1.05674
0.6450 3.22886 0.65242
0.6450 3.40339 0.17717
0.6450 3.57792 0.02349
0.6450 3.75246 0.00197
0.6450 3.92699 0.00013
0.6450 4.10152 0.00001
0.6450 4.27606 0.00000
0.6450 4.45059 0.00000
0.6450 4.62512 0.00000
0.6450 4.79966 0.00000
0.6450 4.97419 0.00000
0.6450 5.14872 0.00001
0.6450 5.32325 0.00001
0.6450 5.49779 0.00011
0.6450 5.67232 0.00166
0.6450 5.84685 0.02189
0.6450 6.02139 0.16249
0.6450 6.19592 0.59973

0.6550 0.08727 0.97381
0.6550 0.26180 0.70365
0.6550 0.43633 0.24053
0.6550 0.61087 0.04514
0.6550 0.78540 0.00579
0.6550 0.95993 0.00070
0.6550 1.13446 0.00011
0.6550 1.30900 0.00005
0.6550 1.48353 0.00002
0.6550 1.65806 0.00001
0.6550 1.83260 0.00003
0.6550 2.00713 0.00014
0.6550 2.18166 0.00079
0.6550 2.35619 0.00622
0.6550 2.53073 0.04762
0.6550 2.70526 0.25843
0.6550 2.87979 0.75537
0.6550 3.05433 1.05190
0.6550 3.22886 0.64633
0.6550 3.40339 0.17897
0.6550 3.57792 0.02392
0.6550 3.75246 0.00193
0.6550 3.92699 0.00014
0.6550 4.10152 0.00000
0.6550 4.27606 0.00001
0.6550 4.45059 0.00001
0.6550 4.62512 0.00000
0.6550 4.79966 0.00000
0.6550 4.97419 0.00000
0.6550 5.14872 0.00000
0.6550 5.32325 0.00001
0.6550 5.49779 0.00014
0.6550 5.67232 0.00175
0.6550 5.84685 0.02198
0.6550 6.02139 0.16310
0.6550 6.19592 0.60100

0.6650 0.08727 0.97872
0.6650 0.26180 0.70416
0.6650 0.43633 0.24376
0.6650 0.61087 0.04611
0.6650 0.78540 0.00582
0.6650 0.95993 0.00068
0.6650 1.13446 0.00006
0.6650 1.30900 0.00002
0.6650 1.48353 0.00002
0.6650 1.65806 0.00003
0.6650 1.83260 0.00003
0.6650 2.00713 0.00020
0.6650 2.18166 0.00076
0.6650 2.35619 0.00626
0.6650 2.53073 0.04929
0.6650 2.70526 0.25911
0.6650 2.87979 0.75342
0.6650 3.05433 1.03906
0.6650 3.22886 0.64475
0.6650 3.40339 0.17704
0.6650 3.57792 0.02419
0.6650 3.75246 0.00206
0.6650 3.92699 0.00010
0.6650 4.10152 0.00003
0.6650 4.27606 0.00001
0.6650 4.45059 0.00000
0.6650 4.62512 0.00000
0.6650 4.79966 0.00000
0.6650 4.97419 0.00000
0.6650 5.14872 0.00001
0.6650 5.32325 0.00002
0.6650 5.49779 0.00010
0.6650 5.67232 0.00173
0.6650 5.84685 0.02201
0.6650 6.02139 0.16661
0.6650 6.19592 0.60339

0.6750 0.08727 0.98044
0.6750 0.26180 0.70307
0.6750 0.43633 0.24549
0.6750 0.61087 0.04677
0.6750 0.78540 0.00614
0.6750 0.95993 0.00080
0.6750 1.13446 0.00009
0.6750 1.30900 0.00006
0.6750 1.48353 0.00003
0.6750 1.65806 0.00002
0.6750 1.83260 0.00007
0.6750 2.00713 0.00015
0.6750 2.18166 0.00065
0.6750 2.35619 0.00642
0.6750 2.53073 0.04889
0.6750 2.70526 0.25534
0.6750 2.87979 0.75234
0.6750 3.05433 1.04038
0.6750 3.22886 0.64157
0.6750 3.40339 0.17674
0.6750 3.57792 0.02423
0.6750 3.75246 0.00192
0.6750 3.92699 0.00013
0.6750 4.10152 0.00001
0.6750 4.27606 0.00001
0.6750 4.45059 0.00001
0.6750 4.62512 0.00000
0.6750 4.79966 0.00000
0.6750 4.97419 0.00001
0.6750 5.14872 0.00002
0.6750 5.32325 0.00001
0.6750 5.49779 0.00016
0.6750 5.67232 0.00184
0.6750 5.84685 0.02191
0.6750 6.02139 0.16746
0.6750 6.19592 0.60640

0.6850 0.08727 0.98506
0.6850 0.26180 0.71146
0.6850 0.43633 0.24531
0.6850 0.61087 0.04612
0.6850 0.78540 0.00674
0.6850 0.95993 0.00087
0.6850 1.13446 0.00012
0.6850 1.30900 0.00006
0.6850 1.48353 0.00003
0.6850 1.65806 0.00002
0.6850 1.83260 0.00004
0.6850 2.00713 0.00008
0.6850 2.18166 0.00081
0.6850 2.35619 0.00663
0.6850 2.53073 0.04894
0.6850 2.70526 0.25947
0.6850 2.87979 0.74946
0.6850 3.05433 1.03149
0.6850 3.22886 0.63818
0.6850 3.40339 0.17616
0.6850 3.57792 0.02445
0.6850 3.75246 0.00197
0.6850 3.92699 0.00010
0.6850 4.10152 0.00001
0.6850 4.27606 0.00000
0.6850 4.45059 0.00000
0.6850 4.62512 0.00001
0.6850 4.79966 0.00000
0.6850 4.97419 0.00000
0.6850 5.14872 0.00000
0.6850 5.32325 0.00000
0.6850 5.49779 0.00016
0.6850 5.67232 0.00190
0.6850 5.84685 0.02269
0.6850 6.02139 0.16579
0.6850 6.19592 0.60545

0.6950 0.08727 0.98918
0.6950 0.26180 0.71548
0.6950 0.43633 0.24784
0.6950 0.61087 0.04856
0.6950 0.78540 0.00670
0.6950 0.95993 0.00080
0.6950 1.13446 0.00009
0.6950 1.30900 0.00002
0.6950 1.48353 0.00003
0.6950 1.65806 0.00002
0.6950 1.83260 0.00009
0.6950 2.00713 0.00017
0.6950 2.18166 0.00091
0.6950 2.35619 0.00683
0.6950 2.53073 0.05044
0.6950 2.70526 0.25976
0.6950 2.87979 0.74345
0.6950 3.05433 1.02276
0.6950 3.22886 0.63448
0.6950 3.40339 0.17470
0.6950 3.57792 0.02417
0.6950 3.75246 0.00194
0.6950 3.92699 0.00008
0.6950 4.10152 0.00000
0.6950 4.27606 0.00001
0.6950 4.45059 0.00000
0.6950 4.62512 0.00000
0.6950 4.79966 0.00000
0.6950 4.97419 0.00000
0.6950 5.14872 0.00000
0.6950 5.32325 0.00000
0.6950 5.49779 0.00012
0.6950 5.67232 0.00176
0.6950 5.84685 0.02273
0.6950 6.02139 0.16683
0.6950 6.19592 0.60964

0.7050 0.08727 0.99210
0.7050 0.26180 0.72252
0.7050 0.43633 0.25271
0.7050 0.61087 0.05091
0.7050 0.78540 0.00735
0.7050 0.95993 0.00106
0.7050 1.13446 0.00009
0.7050 1.30900 0.00006
0.7050 1.48353 0.00007
0.7050 1.65806 0.00002
0.7050 1.83260 0.00002
0.7050 2.00713 0.00020
0.7050 2.18166 0.00101
0.7050 2.35619 0.00715
0.7050 2.53073 0.05046
0.7050 2.70526 0.26043
0.7050 2.87979 0.74054
0.7050 3.05433 1.00864
0.7050 3.22886 0.62920
0.7050 3.40339 0.17202
0.7050 3.57792 0.02374
0.7050 3.75246 0.00207
0.7050 3.92699 0.00010
0.7050 4.10152 0.00000
0.7050 4.27606 0.00000
0.7050 4.45059 0.00000
0.7050 4.62512 0.00000
0.7050 4.79966 0.00001
0.7050 4.97419 0.00000
0.7050 5.14872 0.00001
0.7050 5.32325 0.00002
0.7050 5.49779 0.00019
0.7050 5.67232 0.00191
0.7050 5.84685 0.02318
0.7050 6.02139 0.17105
0.7050 6.19592 0.61073

0.7150 0.08727 0.98488
0.7150 0.26180 0.71650
0.7150 0.43633 0.25647
0.7150 0.61087 0.05021
0.7150 0.78540 0.00711
0.7150 0.95993 0.00117
0.7150 1.13446 0.00021
0.7150 1.30900 0.00004
0.7150 1.48353 0.00000
0.7150 1.65806 0.00003
0.7150 1.83260 0.00007
0.7150 2.00713 0.00018
0.7150 2.18166 0.00097
0.7150 2.35619 0.00743
0.7150 2.53073 0.05234
0.7150 2.70526 0.26153
0.7150 2.87979 0.74155
0.7150 3.05433 1.01137
0.7150 3.22886 0.62721
0.7150 3.40339 0.17546
0.7150 3.57792 0.02453
0.7150 3.75246 0.00206
0.7150 3.92699 0.00021
0.7150 4.10152 0.00005
0.7150 4.27606 0.00010
0.7150 4.45059 0.00003
0.7150 4.62512 0.00001
0.7150 4.79966 0.00000
0.7150 4.97419 0.00001
0.7150 5.14872 0.00005
0.7150 5.32325 0.00007
0.7150 5.49779 0.00022
0.7150 5.67232 0.00248
0.7150 5.84685 0.02461
0.7150 6.02139 0.17066
0.7150 6.19592 0.60976

0.7250 0.08727 0.96535
0.7250 0.26180 0.71031
0.7250 0.43633 0.25449
0.7250 0.61087 0.05361
0.7250 0.78540 0.00807
0.7250 0.95993 0.00136
0.7250 1.13446 0.00028
0.7250 1.30900 0.00021
0.7250 1.48353 0.00012
0.7250 1.65806 0.00007
0.7250 1.83260 0.00012
0.7250 2.00713 0.00021
0.7250 2.18166 0.00149
0.7250 2.35619 0.00886
0.7250 2.53073 0.05740
0.7250 2.70526 0.27318
0.7250 2.87979 0.74312
0.7250 3.05433 1.01369
0.7250 3.22886 0.62836
0.7250 3.40339 0.17978
0.7250 3.57792 0.02668
0.7250 3.75246 0.00292
0.7250 3.92699 0.00031
0.7250 4.10152 0.00021
0.7250 4.27606 0.00012
0.7250 4.45059 0.00010
0.7250 4.62512 0.00007
0.7250 4.79966 0.00003
0.7250 4.97419 0.00007
0.7250 5.14872 0.00005
0.7250 5.32325 0.00009
0.7250 5.49779 0.00043
0.7250 5.67232 0.00264
0.7250 5.84685 0.02453
0.7250 6.02139 0.17328
0.7250 6.19592 0.59797

0.7350 0.08727 0.95347
0.7350 0.26180 0.69943
0.7350 0.43633 0.26064
0.7350 0.61087 0.05962
0.7350 0.78540 0.01090
0.7350 0.95993 0.00246
0.7350 1.13446 0.00097
0.7350 1.30900 0.00074
0.7350 1.48353 0.00055
0.7350 1.65806 0.00055
0.7350 1.83260 0.00067
0.7350 2.00713 0.00112
0.7350 2.18166 0.00271
0.7350 2.35619 0.01259
0.7350 2.53073 0.06186
0.7350 2.70526 0.27591
0.7350 2.87979 0.74759
0.7350 3.05433 1.00535
0.7350 3.22886 0.61767
0.7350 3.40339 0.18327
0.7350 3.57792 0.03078
0.7350 3.75246 0.00491
0.7350 3.92699 0.00112
0.7350 4.10152 0.00089
0.7350 4.27606 0.00050
0.7350 4.45059 0.00037
0.7350 4.62512 0.00030
0.7350 4.79966 0.00025
0.7350 4.97419 0.00027
0.7350 5.14872 0.00065
0.7350 5.32325 0.00092
0.7350 5.49779 0.00154
0.7350 5.67232 0.00385
0.7350 5.84685 0.02733
0.7350 6.02139 0.17267
0.7350 6.19592 0.58520

0.7450 0.08727 0.90751
0.7450 0.26180 0.68726
0.7450 0.43633 0.26322
0.7450 0.61087 0.06782
0.7450 0.78540 0.01613
0.7450 0.95993 0.00668
0.7450 1.13446 0.00336
0.7450 1.30900 0.00281
0.7450 1.48353 0.00223
0.7450 1.65806 0.00223
0.7450 1.83260 0.00258
0.7450 2.00713 0.00355
0.7450 2.18166 0.00691
0.7450 2.35619 0.01809
0.7450 2.53073 0.07297
0.7450 2.70526 0.28998
0.7450 2.87979 0.74246
0.7450 3.05433 0.98158
0.7450 3.22886 0.60757
0.7450 3.40339 0.18935
0.7450 3.57792 0.03625
0.7450 3.75246 0.00981
0.7450 3.92699 0.00313
0.7450 4.10152 0.00289
0.7450 4.27606 0.00207
0.7450 4.45059 0.00176
0.7450 4.62512 0.00145
0.7450 4.79966 0.00121
0.7450 4.97419 0.00188
0.7450 5.14872 0.00176
0.7450 5.32325 0.00195
0.7450 5.49779 0.00371
0.7450 5.67232 0.00797
0.7450 5.84685 0.03238
0.7450 6.02139 0.17587
0.7450 6.19592 0.57120

0.7550 0.08727 0.88754
0.7550 0.26180 0.66087
0.7550 0.43633 0.27321
0.7550 0.61087 0.07646
0.7550 0.78540 0.02637
0.7550 0.95993 0.01538
0.7550 1.13446 0.00974
0.7550 1.30900 0.00877
0.7550 1.48353 0.00904
0.7550 1.65806 0.00870
0.7550 1.83260 0.01044
0.7550 2.00713 0.01252
0.7550 2.18166 0.01433
0.7550 2.35619 0.03082
0.7550 2.53073 0.08926
0.7550 2.70526 0.29137
0.7550 2.87979 0.71110
0.7550 3.05433 0.94382
0.7550 3.22886 0.58935
0.7550 3.40339 0.18965
0.7550 3.57792 0.04084
0.7550 3.75246 0.01294
0.7550 3.92699 0.00751
0.7550 4.10152 0.00543
0.7550 4.27606 0.00466
0.7550 4.45059 0.00445
0.7550 4.62512 0.00431
0.7550 4.79966 0.00383
0.7550 4.97419 0.00459
0.7550 5.14872 0.00459
0.7550 5.32325 0.00417
0.7550 5.49779 0.00598
0.7550 5.67232 0.01190
0.7550 5.84685 0.04181
0.7550 6.02139 0.17164
0.7550 6.19592 0.54218

0.7650 0.08727 0.88948
0.7650 0.26180 0.65869
0.7650 0.43633 0.26054
0.7650 0.61087 0.07488
0.7650 0.78540 0.02640
0.7650 0.95993 0.01453
0.7650 1.13446 0.01369
0.7650 1.30900 0.01313
0.7650 1.48353 0.01090
0.7650 1.65806 0.01313
0.7650 1.83260 0.01271
0.7650 2.00713 0.01034
0.7650 2.18166 0.01662
0.7650 2.35619 0.02948
0.7650 2.53073 0.07963
0.7650 2.70526 0.28918
0.7650 2.87979 0.71220
0.7650 3.05433 0.95248
0.7650 3.22886 0.58311
0.7650 3.40339 0.18483
0.7650 3.57792 0.04009
0.7650 3.75246 0.01257
0.7650 3.92699 0.00740
0.7650 4.10152 0.00712
0.7650 4.27606 0.00587
0.7650 4.45059 0.00489
0.7650 4.62512 0.00754
0.7650 4.79966 0.00671
0.7650 4.97419 0.00433
0.7650 5.14872 0.00531
0.7650 5.32325 0.00587
0.7650 5.49779 0.00810
0.7650 5.67232 0.01327
0.7650 5.84685 0.03367
0.7650 6.02139 0.17547
0.7650 6.19592 0.54539

0.7750 0.08727 0.96185
0.7750 0.26180 0.66320
0.7750 0.43633 0.23560
0.7750 0.61087 0.05086
0.7750 0.78540 0.01090
0.7750 0.95993 0.00597
0.7750 1.13446 0.00234
0.7750 1.30900 0.00234
0.7750 1.48353 0.00052
0.7750 1.65806 0.00078
