# P(phi|x) [1/rad]: each x column normalized over phi. blank line separates x scans (for surf)
x phi p
0.5150 3.05433 0.05839
0.5150 3.22886 0.03452
0.5150 3.40339 0.02006
0.5150 3.57792 0.01171
0.5150 3.75246 0.00694
0.5150 3.92699 0.00427
0.5150 4.10152 0.00288
0.5150 4.27606 0.00208
0.5150 4.45059 0.00158
0.5150 4.62512 0.00131
0.5150 4.79966 0.00132
0.5150 4.97419 0.00152
0.5150 5.14872 0.00200
0.5150 5.32325 0.00269
0.5150 5.49779 0.00430
0.5150 5.67232 0.00767
0.5150 5.84685 0.01194
0.5150 6.02139 0.02052
0.5150 6.19592 0.03506

0.5250 0.08727 0.05886
0.5250 0.26180 0.09522
0.5250 0.43633 0.14797
0.5250 0.61087 0.21648
0.5250 0.78540 0.29841
0.5250 0.95993 0.38722
0.5250 1.13446 0.47180
0.5250 1.30900 0.53586
0.5250 1.48353 0.56938
0.5250 1.65806 0.56851
0.5250 1.83260 0.53322
0.5250 2.00713 0.47036
0.5250 2.18166 0.38709
0.5250 2.35619 0.29855
0.5250 2.53073 0.21585
0.5250 2.70526 0.14769
0.5250 2.87979 0.09583
0.5250 3.05433 0.05860
0.5250 3.22886 0.03479
0.5250 3.40339 0.02043
0.5250 3.57792 0.01196
0.5250 3.75246 0.00684
0.5250 3.92699 0.00428
0.5250 4.10152 0.00267
0.5250 4.27606 0.00196
0.5250 4.45059 0.00149
0.5250 4.62512 0.00139
0.5250 4.79966 0.00138
0.5250 4.97419 0.00152
0.5250 5.14872 0.00203
0.5250 5.32325 0.00293
0.5250 5.49779 0.00447
0.5250 5.67232 0.00706
0.5250 5.84685 0.01211
0.5250 6.02139 0.02056
0.5250 6.19592 0.03479

0.5350 0.08727 0.05898
0.5350 0.26180 0.09489
0.5350 0.43633 0.14637
0.5350 0.61087 0.21696
0.5350 0.78540 0.29883
0.5350 0.95993 0.38936
0.5350 1.13446 0.47042
0.5350 1.30900 0.53458
0.5350 1.48353 0.56970
0.5350 1.65806 0.56846
0.5350 1.83260 0.53523
0.5350 2.00713 0.47106
0.5350 2.18166 0.38663
0.5350 2.35619 0.29961
0.5350 2.53073 0.21561
0.5350 2.70526 0.14768
0.5350 2.87979 0.09506
0.5350 3.05433 0.05788
0.5350 3.22886 0.03508
0.5350 3.40339 0.02038
0.5350 3.57792 0.01161
0.5350 3.75246 0.00677
0.5350 3.92699 0.00414
0.5350 4.10152 0.00274
0.5350 4.27606 0.00197
0.5350 4.45059 0.00166
0.5350 4.62512 0.00148
0.5350 4.79966 0.00138
0.5350 4.97419 0.00158
0.5350 5.14872 0.00215
0.5350 5.32325 0.00279
0.5350 5.49779 0.00435
0.5350 5.67232 0.00693
0.5350 5.84685 0.01195
0.5350 6.02139 0.02024
0.5350 6.19592 0.03507

0.5450 0.08727 0.05844
0.5450 0.26180 0.09497
0.5450 0.43633 0.14626
0.5450 0.61087 0.21504
0.5450 0.78540 0.29806
0.5450 0.95993 0.38650
0.5450 1.13446 0.47004
0.5450 1.30900 0.53760
0.5450 1.48353 0.57069
0.5450 1.65806 0.56927
0.5450 1.83260 0.53471
0.5450 2.00713 0.47327
0.5450 2.18166 0.38499
0.5450 2.35619 0.29993
0.5450 2.53073 0.21726
0.5450 2.70526 0.14745
0.5450 2.87979 0.09431
0.5450 3.05433 0.05858
0.5450 3.22886 0.03484
0.5450 3.40339 0.02060
0.5450 3.57792 0.01152
0.5450 3.75246 0.00705
0.5450 3.92699 0.00437
0.5450 4.10152 0.00290
0.5450 4.27606 0.00204
0.5450 4.45059 0.00168
0.5450 4.62512 0.00143
0.5450 4.79966 0.00139
0.5450 4.97419 0.00168
0.5450 5.14872 0.00202
0.5450 5.32325 0.00281
0.5450 5.49779 0.00431
0.5450 5.67232 0.00697
0.5450 5.84685 0.01156
0.5450 6.02139 0.02018
0.5450 6.19592 0.03487

0.5550 0.08727 0.05797
0.5550 0.26180 0.09451
0.5550 0.43633 0.14661
0.5550 0.61087 0.21723
0.5550 0.78540 0.29697
0.5550 0.95993 0.38627
0.5550 1.13446 0.47192
0.5550 1.30900 0.53700
0.5550 1.48353 0.57295
0.5550 1.65806 0.57103
0.5550 1.83260 0.53802
0.5550 2.00713 0.46823
0.5550 2.18166 0.38733
0.5550 2.35619 0.29624
0.5550 2.53073 0.21562
0.5550 2.70526 0.14715
0.5550 2.87979 0.09505
0.5550 3.05433 0.05733
0.5550 3.22886 0.03486
0.5550 3.40339 0.02013
0.5550 3.57792 0.01185
0.5550 3.75246 0.00697
0.5550 3.92699 0.00433
0.5550 4.10152 0.00294
0.5550 4.27606 0.00210
0.5550 4.45059 0.00167
0.5550 4.62512 0.00151
0.5550 4.79966 0.00163
0.5550 4.97419 0.00162
0.5550 5.14872 0.00216
0.5550 5.32325 0.00289
0.5550 5.49779 0.00439
0.5550 5.67232 0.00680
0.5550 5.84685 0.01160
0.5550 6.02139 0.02017
0.5550 6.19592 0.03455

0.5650 0.08727 0.05847
0.5650 0.26180 0.09469
0.5650 0.43633 0.14685
0.5650 0.61087 0.21687
0.5650 0.78540 0.29652
0.5650 0.95993 0.38784
0.5650 1.13446 0.47113
0.5650 1.30900 0.53876
0.5650 1.48353 0.57478
0.5650 1.65806 0.57252
0.5650 1.83260 0.53652
0.5650 2.00713 0.47128
0.5650 2.18166 0.38590
0.5650 2.35619 0.29674
0.5650 2.53073 0.21359
0.5650 2.70526 0.14630
0.5650 2.87979 0.09356
0.5650 3.05433 0.05801
0.5650 3.22886 0.03385
0.5650 3.40339 0.01960
0.5650 3.57792 0.01155
0.5650 3.75246 0.00686
0.5650 3.92699 0.00429
0.5650 4.10152 0.00288
0.5650 4.27606 0.00188
0.5650 4.45059 0.00170
0.5650 4.62512 0.00131
0.5650 4.79966 0.00143
0.5650 4.97419 0.00150
0.5650 5.14872 0.00201
0.5650 5.32325 0.00290
0.5650 5.49779 0.00410
0.5650 5.67232 0.00698
0.5650 5.84685 0.01184
0.5650 6.02139 0.02020
0.5650 6.19592 0.03434

0.5750 0.08727 0.05731
0.5750 0.26180 0.09351
0.5750 0.43633 0.14686
0.5750 0.61087 0.21560
0.5750 0.78540 0.29627
0.5750 0.95993 0.38906
0.5750 1.13446 0.47369
0.5750 1.30900 0.53863
0.5750 1.48353 0.57577
0.5750 1.65806 0.57323
0.5750 1.83260 0.53804
0.5750 2.00713 0.46989
0.5750 2.18166 0.38589
0.5750 2.35619 0.29616
0.5750 2.53073 0.21445
0.5750 2.70526 0.14512
0.5750 2.87979 0.09305
0.5750 3.05433 0.05779
0.5750 3.22886 0.03391
0.5750 3.40339 0.01949
0.5750 3.57792 0.01151
0.5750 3.75246 0.00667
0.5750 3.92699 0.00420
0.5750 4.10152 0.00264
0.5750 4.27606 0.00205
0.5750 4.45059 0.00155
0.5750 4.62512 0.00139
0.5750 4.79966 0.00142
0.5750 4.97419 0.00164
0.5750 5.14872 0.00206
0.5750 5.32325 0.00289
0.5750 5.49779 0.00423
0.5750 5.67232 0.00697
0.5750 5.84685 0.01184
0.5750 6.02139 0.02013
0.5750 6.19592 0.03466

0.5850 0.08727 0.05775
0.5850 0.26180 0.09450
0.5850 0.43633 0.14595
0.5850 0.61087 0.21301
0.5850 0.78540 0.29697
0.5850 0.95993 0.38711
0.5850 1.13446 0.47007
0.5850 1.30900 0.53987
0.5850 1.48353 0.57505
0.5850 1.65806 0.57492
0.5850 1.83260 0.53955
0.5850 2.00713 0.47108
0.5850 2.18166 0.38628
0.5850 2.35619 0.29701
0.5850 2.53073 0.21337
0.5850 2.70526 0.14552
0.5850 2.87979 0.09411
0.5850 3.05433 0.05736
0.5850 3.22886 0.03444
0.5850 3.40339 0.01988
0.5850 3.57792 0.01132
0.5850 3.75246 0.00703
0.5850 3.92699 0.00423
0.5850 4.10152 0.00263
0.5850 4.27606 0.00192
0.5850 4.45059 0.00159
0.5850 4.62512 0.00139
0.5850 4.79966 0.00140
0.5850 4.97419 0.00161
0.5850 5.14872 0.00212
0.5850 5.32325 0.00285
0.5850 5.49779 0.00435
0.5850 5.67232 0.00691
0.5850 5.84685 0.01178
0.5850 6.02139 0.02040
0.5850 6.19592 0.03422

0.5950 0.08727 0.05708
0.5950 0.26180 0.09359
0.5950 0.43633 0.14470
0.5950 0.61087 0.21383
0.5950 0.78540 0.29619
0.5950 0.95993 0.38642
0.5950 1.13446 0.47328
0.5950 1.30900 0.54049
0.5950 1.48353 0.57716
0.5950 1.65806 0.57620
0.5950 1.83260 0.53997
0.5950 2.00713 0.47111
0.5950 2.18166 0.38528
0.5950 2.35619 0.29584
0.5950 2.53073 0.21353
0.5950 2.70526 0.14562
0.5950 2.87979 0.09358
0.5950 3.05433 0.05707
0.5950 3.22886 0.03423
0.5950 3.40339 0.01976
0.5950 3.57792 0.01149
0.5950 3.75246 0.00666
0.5950 3.92699 0.00436
0.5950 4.10152 0.00278
0.5950 4.27606 0.00190
0.5950 4.45059 0.00163
0.5950 4.62512 0.00143
0.5950 4.79966 0.00148
0.5950 4.97419 0.00170
0.5950 5.14872 0.00211
0.5950 5.32325 0.00276
0.5950 5.49779 0.00420
0.5950 5.67232 0.00692
0.5950 5.84685 0.01159
0.5950 6.02139 0.01978
0.5950 6.19592 0.03389

0.6050 0.08727 0.05743
0.6050 0.26180 0.09265
0.6050 0.43633 0.14460
0.6050 0.61087 0.21178
0.6050 0.78540 0.29742
0.6050 0.95993 0.38567
0.6050 1.13446 0.47305
0.6050 1.30900 0.54113
0.6050 1.48353 0.57889
0.6050 1.65806 0.57888
0.6050 1.83260 0.53962
0.6050 2.00713 0.47062
0.6050 2.18166 0.38556
0.6050 2.35619 0.29540
0.6050 2.53073 0.21258
0.6050 2.70526 0.14530
0.6050 2.87979 0.09237
0.6050 3.05433 0.05732
0.6050 3.22886 0.03430
0.6050 3.40339 0.01999
0.6050 3.57792 0.01138
0.6050 3.75246 0.00695
0.6050 3.92699 0.00420
0.6050 4.10152 0.00283
0.6050 4.27606 0.00218
0.6050 4.45059 0.00182
0.6050 4.62512 0.00152
0.6050 4.79966 0.00157
0.6050 4.97419 0.00159
0.6050 5.14872 0.00210
0.6050 5.32325 0.00279
0.6050 5.49779 0.00411
0.6050 5.67232 0.00693
0.6050 5.84685 0.01174
0.6050 6.02139 0.01963
0.6050 6.19592 0.03368

0.6150 0.08727 0.05662
0.6150 0.26180 0.09265
0.6150 0.43633 0.14351
0.6150 0.61087 0.21359
0.6150 0.78540 0.29558
0.6150 0.95993 0.38577
0.6150 1.13446 0.47278
0.6150 1.30900 0.54161
0.6150 1.48353 0.58058
0.6150 1.65806 0.58068
0.6150 1.83260 0.54311
0.6150 2.00713 0.47248
0.6150 2.18166 0.38453
0.6150 2.35619 0.29299
0.6150 2.53073 0.21210
0.6150 2.70526 0.14351
0.6150 2.87979 0.09213
0.6150 3.05433 0.05690
0.6150 3.22886 0.03393
0.6150 3.40339 0.01955
0.6150 3.57792 0.01147
0.6150 3.75246 0.00667
0.6150 3.92699 0.00434
0.6150 4.10152 0.00285
0.6150 4.27606 0.00215
0.6150 4.45059 0.00163
0.6150 4.62512 0.00152
0.6150 4.79966 0.00160
0.6150 4.97419 0.00170
0.6150 5.14872 0.00202
0.6150 5.32325 0.00288
0.6150 5.49779 0.00426
0.6150 5.67232 0.00696
0.6150 5.84685 0.01156
0.6150 6.02139 0.01953
0.6150 6.19592 0.03384

0.6250 0.08727 0.05574
0.6250 0.26180 0.09202
0.6250 0.43633 0.14265
0.6250 0.61087 0.21101
0.6250 0.78540 0.29551
0.6250 0.95993 0.38411
0.6250 1.13446 0.47394
0.6250 1.30900 0.54381
0.6250 1.48353 0.58213
0.6250 1.65806 0.58294
0.6250 1.83260 0.54529
0.6250 2.00713 0.47179
0.6250 2.18166 0.38531
0.6250 2.35619 0.29387
0.6250 2.53073 0.21116
0.6250 2.70526 0.14294
0.6250 2.87979 0.09096
0.6250 3.05433 0.05635
0.6250 3.22886 0.03364
0.6250 3.40339 0.01962
0.6250 3.57792 0.01135
0.6250 3.75246 0.00673
0.6250 3.92699 0.00443
0.6250 4.10152 0.00295
0.6250 4.27606 0.00220
0.6250 4.45059 0.00175
0.6250 4.62512 0.00148
0.6250 4.79966 0.00158
0.6250 4.97419 0.00180
0.6250 5.14872 0.00217
0.6250 5.32325 0.00299
0.6250 5.49779 0.00436
0.6250 5.67232 0.00687
0.6250 5.84685 0.01130
0.6250 6.02139 0.01976
0.6250 6.19592 0.03306

0.6350 0.08727 0.05659
0.6350 0.26180 0.09211
0.6350 0.43633 0.14200
0.6350 0.61087 0.20982
0.6350 0.78540 0.29311
0.6350 0.95993 0.38479
0.6350 1.13446 0.47394
0.6350 1.30900 0.54648
0.6350 1.48353 0.58416
0.6350 1.65806 0.58484
0.6350 1.83260 0.54568
0.6350 2.00713 0.47338
0.6350 2.18166 0.38358
0.6350 2.35619 0.29318
0.6350 2.53073 0.20963
0.6350 2.70526 0.14251
0.6350 2.87979 0.09142
0.6350 3.05433 0.05581
0.6350 3.22886 0.03323
0.6350 3.40339 0.01940
0.6350 3.57792 0.01120
0.6350 3.75246 0.00693
0.6350 3.92699 0.00435
0.6350 4.10152 0.00287
0.6350 4.27606 0.00224
0.6350 4.45059 0.00179
0.6350 4.62512 0.00158
0.6350 4.79966 0.00156
0.6350 4.97419 0.00168
0.6350 5.14872 0.00212
0.6350 5.32325 0.00306
0.6350 5.49779 0.00449
0.6350 5.67232 0.00682
0.6350 5.84685 0.01137
0.6350 6.02139 0.01896
0.6350 6.19592 0.03287

0.6450 0.08727 0.05554
0.6450 0.26180 0.08985
0.6450 0.43633 0.14062
0.6450 0.61087 0.20876
0.6450 0.78540 0.29179
0.6450 0.95993 0.38370
0.6450 1.13446 0.47526
0.6450 1.30900 0.54733
0.6450 1.48353 0.58626
0.6450 1.65806 0.58659
0.6450 1.83260 0.54652
0.6450 2.00713 0.47524
0.6450 2.18166 0.38505
0.6450 2.35619 0.29369
0.6450 2.53073 0.21028
0.6450 2.70526 0.14136
0.6450 2.87979 0.09060
0.6450 3.05433 0.05514
0.6450 3.22886 0.03281
0.6450 3.40339 0.01979
0.6450 3.57792 0.01125
0.6450 3.75246 0.00681
0.6450 3.92699 0.00438
0.6450 4.10152 0.00285
0.6450 4.27606 0.00211
0.6450 4.45059 0.00168
0.6450 4.62512 0.00142
0.6450 4.79966 0.00149
0.6450 4.97419 0.00174
0.6450 5.14872 0.00205
0.6450 5.32325 0.00287
0.6450 5.49779 0.00404
0.6450 5.67232 0.00672
0.6450 5.84685 0.01151
0.6450 6.02139 0.01911
0.6450 6.19592 0.03336

0.6550 0.08727 0.05468
0.6550 0.26180 0.08877
0.6550 0.43633 0.13933
0.6550 0.61087 0.20888
0.6550 0.78540 0.29081
0.6550 0.95993 0.38474
0.6550 1.13446 0.47366
0.6550 1.30900 0.54836
0.6550 1.48353 0.59026
0.6550 1.65806 0.58960
0.6550 1.83260 0.54904
0.6550 2.00713 0.47596
0.6550 2.18166 0.38416
0.6550 2.35619 0.29282
0.6550 2.53073 0.20843
0.6550 2.70526 0.14088
0.6550 2.87979 0.09015
0.6550 3.05433 0.05553
0.6550 3.22886 0.03281
0.6550 3.40339 0.01925
0.6550 3.57792 0.01125
0.6550 3.75246 0.00672
0.6550 3.92699 0.00421
0.6550 4.10152 0.00282
0.6550 4.27606 0.00210
0.6550 4.45059 0.00166
0.6550 4.62512 0.00156
0.6550 4.79966 0.00154
0.6550 4.97419 0.00175
0.6550 5.14872 0.00213
0.6550 5.32325 0.00284
0.6550 5.49779 0.00403
0.6550 5.67232 0.00657
0.6550 5.84685 0.01107
0.6550 6.02139 0.01869
0.6550 6.19592 0.03249

0.6650 0.08727 0.05511
0.6650 0.26180 0.08906
0.6650 0.43633 0.13876
0.6650 0.61087 0.20494
0.6650 0.78540 0.28874
0.6650 0.95993 0.38305
0.6650 1.13446 0.47313
0.6650 1.30900 0.55029
0.6650 1.48353 0.59272
0.6650 1.65806 0.59197
0.6650 1.83260 0.55315
0.6650 2.00713 0.47761
0.6650 2.18166 0.38508
0.6650 2.35619 0.29043
0.6650 2.53073 0.20851
0.6650 2.70526 0.13911
0.6650 2.87979 0.08981
0.6650 3.05433 0.05466
0.6650 3.22886 0.03217
0.6650 3.40339 0.01901
0.6650 3.57792 0.01091
0.6650 3.75246 0.00684
0.6650 3.92699 0.00437
0.6650 4.10152 0.00284
0.6650 4.27606 0.00219
0.6650 4.45059 0.00170
0.6650 4.62512 0.00155
0.6650 4.79966 0.00153
0.6650 4.97419 0.00169
0.6650 5.14872 0.00208
0.6650 5.32325 0.00291
0.6650 5.49779 0.00442
0.6650 5.67232 0.00659
0.6650 5.84685 0.01131
0.6650 6.02139 0.01932
0.6650 6.19592 0.03202

0.6750 0.08727 0.05367
0.6750 0.26180 0.08825
0.6750 0.43633 0.13797
0.6750 0.61087 0.20512
0.6750 0.78540 0.28863
0.6750 0.95993 0.38226
0.6750 1.13446 0.47446
0.6750 1.30900 0.55445
0.6750 1.48353 0.59489
0.6750 1.65806 0.59657
0.6750 1.83260 0.55378
0.6750 2.00713 0.47773
0.6750 2.18166 0.38256
0.6750 2.35619 0.28965
0.6750 2.53073 0.20594
0.6750 2.70526 0.13823
0.6750 2.87979 0.08910
0.6750 3.05433 0.05386
0.6750 3.22886 0.03206
0.6750 3.40339 0.01874
0.6750 3.57792 0.01089
0.6750 3.75246 0.00668
0.6750 3.92699 0.00430
0.6750 4.10152 0.00281
0.6750 4.27606 0.00213
0.6750 4.45059 0.00189
0.6750 4.62512 0.00159
0.6750 4.79966 0.00157
0.6750 4.97419 0.00176
0.6750 5.14872 0.00212
0.6750 5.32325 0.00275
0.6750 5.49779 0.00429
0.6750 5.67232 0.00691
0.6750 5.84685 0.01117
0.6750 6.02139 0.01876
0.6750 6.19592 0.03201

0.6850 0.08727 0.05319
0.6850 0.26180 0.08639
0.6850 0.43633 0.13639
0.6850 0.61087 0.20291
0.6850 0.78540 0.28734
0.6850 0.95993 0.38203
0.6850 1.13446 0.47962
0.6850 1.30900 0.55671
0.6850 1.48353 0.60072
0.6850 1.65806 0.59869
0.6850 1.83260 0.55770
0.6850 2.00713 0.47708
0.6850 2.18166 0.38120
0.6850 2.35619 0.28890
0.6850 2.53073 0.20451
0.6850 2.70526 0.13614
0.6850 2.87979 0.08690
0.6850 3.05433 0.05344
0.6850 3.22886 0.03139
0.6850 3.40339 0.01847
0.6850 3.57792 0.01079
0.6850 3.75246 0.00656
0.6850 3.92699 0.00429
0.6850 4.10152 0.00291
0.6850 4.27606 0.00199
0.6850 4.45059 0.00174
0.6850 4.62512 0.00159
0.6850 4.79966 0.00158
0.6850 4.97419 0.00181
0.6850 5.14872 0.00223
0.6850 5.32325 0.00290
0.6850 5.49779 0.00421
0.6850 5.67232 0.00681
0.6850 5.84685 0.01109
0.6850 6.02139 0.01801
0.6850 6.19592 0.03137

0.6950 0.08727 0.05179
0.6950 0.26180 0.08508
0.6950 0.43633 0.13391
0.6950 0.61087 0.20192
0.6950 0.78540 0.28569
0.6950 0.95993 0.38597
0.6950 1.13446 0.48081
0.6950 1.30900 0.55951
0.6950 1.48353 0.60401
0.6950 1.65806 0.60375
0.6950 1.83260 0.55894
0.6950 2.00713 0.47946
0.6950 2.18166 0.38341
0.6950 2.35619 0.28574
0.6950 2.53073 0.20200
0.6950 2.70526 0.13354
0.6950 2.87979 0.08554
0.6950 3.05433 0.05187
0.6950 3.22886 0.03060
0.6950 3.40339 0.01805
0.6950 3.57792 0.01050
0.6950 3.75246 0.00665
0.6950 3.92699 0.00401
0.6950 4.10152 0.00279
0.6950 4.27606 0.00192
0.6950 4.45059 0.00179
0.6950 4.62512 0.00160
0.6950 4.79966 0.00154
0.6950 4.97419 0.00186
0.6950 5.14872 0.00213
0.6950 5.32325 0.00289
0.6950 5.49779 0.00408
0.6950 5.67232 0.00635
0.6950 5.84685 0.01055
0.6950 6.02139 0.01819
0.6950 6.19592 0.03115

0.7050 0.08727 0.05094
0.7050 0.26180 0.08497
0.7050 0.43633 0.13324
0.7050 0.61087 0.20176
0.7050 0.78540 0.28535
0.7050 0.95993 0.38243
0.7050 1.13446 0.48100
0.7050 1.30900 0.56237
0.7050 1.48353 0.60766
0.7050 1.65806 0.60772
0.7050 1.83260 0.56429
0.7050 2.00713 0.48074
0.7050 2.18166 0.38222
0.7050 2.35619 0.28402
0.7050 2.53073 0.19852
0.7050 2.70526 0.13294
0.7050 2.87979 0.08412
0.7050 3.05433 0.05104
0.7050 3.22886 0.03023
0.7050 3.40339 0.01756
0.7050 3.57792 0.01064
0.7050 3.75246 0.00620
0.7050 3.92699 0.00416
0.7050 4.10152 0.00294
0.7050 4.27606 0.00233
0.7050 4.45059 0.00172
0.7050 4.62512 0.00162
0.7050 4.79966 0.00153
0.7050 4.97419 0.00172
0.7050 5.14872 0.00217
0.7050 5.32325 0.00276
0.7050 5.49779 0.00410
0.7050 5.67232 0.00637
0.7050 5.84685 0.01036
0.7050 6.02139 0.01732
0.7050 6.19592 0.03050

0.7150 0.08727 0.04999
0.7150 0.26180 0.08229
0.7150 0.43633 0.13138
0.7150 0.61087 0.19730
0.7150 0.78540 0.28193
0.7150 0.95993 0.38342
0.7150 1.13446 0.48422
0.7150 1.30900 0.56681
0.7150 1.48353 0.61307
0.7150 1.65806 0.61240
0.7150 1.83260 0.56808
0.7150 2.00713 0.48301
0.7150 2.18166 0.38031
0.7150 2.35619 0.28181
0.7150 2.53073 0.19779
0.7150 2.70526 0.13006
0.7150 2.87979 0.08298
0.7150 3.05433 0.04996
0.7150 3.22886 0.02938
0.7150 3.40339 0.01760
0.7150 3.57792 0.01058
0.7150 3.75246 0.00652
0.7150 3.92699 0.00415
0.7150 4.10152 0.00285
0.7150 4.27606 0.00208
0.7150 4.45059 0.00177
0.7150 4.62512 0.00176
0.7150 4.79966 0.00162
0.7150 4.97419 0.00190
0.7150 5.14872 0.00224
0.7150 5.32325 0.00290
0.7150 5.49779 0.00423
0.7150 5.67232 0.00644
0.7150 5.84685 0.01007
0.7150 6.02139 0.01745
0.7150 6.19592 0.02922

0.7250 0.08727 0.04918
0.7250 0.26180 0.08089
0.7250 0.43633 0.12884
0.7250 0.61087 0.19474
0.7250 0.78540 0.28147
0.7250 0.95993 0.38216
0.7250 1.13446 0.48485
0.7250 1.30900 0.57200
0.7250 1.48353 0.61462
0.7250 1.65806 0.61666
0.7250 1.83260 0.57304
0.7250 2.00713 0.48407
0.7250 2.18166 0.38037
0.7250 2.35619 0.28060
0.7250 2.53073 0.19502
0.7250 2.70526 0.12825
0.7250 2.87979 0.08101
0.7250 3.05433 0.04870
0.7250 3.22886 0.02975
0.7250 3.40339 0.01724
0.7250 3.57792 0.01055
0.7250 3.75246 0.00672
0.7250 3.92699 0.00410
0.7250 4.10152 0.00305
0.7250 4.27606 0.00216
0.7250 4.45059 0.00193
0.7250 4.62512 0.00161
0.7250 4.79966 0.00157
0.7250 4.97419 0.00171
0.7250 5.14872 0.00221
0.7250 5.32325 0.00278
0.7250 5.49779 0.00404
0.7250 5.67232 0.00641
0.7250 5.84685 0.01056
0.7250 6.02139 0.01754
0.7250 6.19592 0.02919

0.7350 0.08727 0.04773
0.7350 0.26180 0.07979
0.7350 0.43633 0.12568
0.7350 0.61087 0.19328
0.7350 0.78540 0.28039
0.7350 0.95993 0.38079
0.7350 1.13446 0.48779
0.7350 1.30900 0.57458
0.7350 1.48353 0.62090
0.7350 1.65806 0.61931
0.7350 1.83260 0.57466
0.7350 2.00713 0.48433
0.7350 2.18166 0.38036
0.7350 2.35619 0.28066
0.7350 2.53073 0.19269
0.7350 2.70526 0.12562
0.7350 2.87979 0.08031
0.7350 3.05433 0.04862
0.7350 3.22886 0.02846
0.7350 3.40339 0.01704
0.7350 3.57792 0.01019
0.7350 3.75246 0.00667
0.7350 3.92699 0.00440
0.7350 4.10152 0.00294
0.7350 4.27606 0.00236
0.7350 4.45059 0.00206
0.7350 4.62512 0.00179
0.7350 4.79966 0.00190
0.7350 4.97419 0.00194
0.7350 5.14872 0.00236
0.7350 5.32325 0.00285
0.7350 5.49779 0.00429
0.7350 5.67232 0.00651
0.7350 5.84685 0.01023
0.7350 6.02139 0.01712
0.7350 6.19592 0.02898

0.7450 0.08727 0.04751
0.7450 0.26180 0.07714
0.7450 0.43633 0.12546
0.7450 0.61087 0.19031
0.7450 0.78540 0.27835
0.7450 0.95993 0.38279
0.7450 1.13446 0.48914
0.7450 1.30900 0.57579
0.7450 1.48353 0.61984
0.7450 1.65806 0.61988
0.7450 1.83260 0.57460
0.7450 2.00713 0.48711
0.7450 2.18166 0.38313
0.7450 2.35619 0.27796
0.7450 2.53073 0.19113
0.7450 2.70526 0.12594
0.7450 2.87979 0.07960
0.7450 3.05433 0.04698
0.7450 3.22886 0.02805
0.7450 3.40339 0.01729
0.7450 3.57792 0.01038
0.7450 3.75246 0.00723
0.7450 3.92699 0.00485
0.7450 4.10152 0.00343
0.7450 4.27606 0.00250
0.7450 4.45059 0.00228
0.7450 4.62512 0.00231
0.7450 4.79966 0.00220
0.7450 4.97419 0.00229
0.7450 5.14872 0.00286
0.7450 5.32325 0.00338
0.7450 5.49779 0.00444
0.7450 5.67232 0.00688
0.7450 5.84685 0.01070
0.7450 6.02139 0.01708
0.7450 6.19592 0.02879

0.7550 0.08727 0.04798
0.7550 0.26180 0.07748
0.7550 0.43633 0.12431
0.7550 0.61087 0.18893
0.7550 0.78540 0.27777
0.7550 0.95993 0.38502
0.7550 1.13446 0.49350
0.7550 1.30900 0.57160
0.7550 1.48353 0.61027
0.7550 1.65806 0.61047
0.7550 1.83260 0.57390
0.7550 2.00713 0.49161
0.7550 2.18166 0.38532
0.7550 2.35619 0.28231
0.7550 2.53073 0.19126
0.7550 2.70526 0.12568
0.7550 2.87979 0.07693
0.7550 3.05433 0.04820
0.7550 3.22886 0.02866
0.7550 3.40339 0.01745
0.7550 3.57792 0.01150
0.7550 3.75246 0.00769
0.7550 3.92699 0.00550
0.7550 4.10152 0.00427
0.7550 4.27606 0.00358
0.7550 4.45059 0.00297
0.7550 4.62512 0.00280
0.7550 4.79966 0.00275
0.7550 4.97419 0.00315
0.7550 5.14872 0.00315
0.7550 5.32325 0.00433
0.7550 5.49779 0.00547
0.7550 5.67232 0.00709
0.7550 5.84685 0.01150
0.7550 6.02139 0.01721
0.7550 6.19592 0.02800

0.7650 0.08727 0.04812
0.7650 0.26180 0.07939
0.7650 0.43633 0.12835
0.7650 0.61087 0.19986
0.7650 0.78540 0.28791
0.7650 0.95993 0.39243
0.7650 1.13446 0.48993
0.7650 1.30900 0.55487
0.7650 1.48353 0.58168
0.7650 1.65806 0.58153
0.7650 1.83260 0.55606
0.7650 2.00713 0.49336
0.7650 2.18166 0.39727
0.7650 2.35619 0.28894
0.7650 2.53073 0.20002
0.7650 2.70526 0.12904
0.7650 2.87979 0.08154
0.7650 3.05433 0.04998
0.7650 3.22886 0.03096
0.7650 3.40339 0.01985
0.7650 3.57792 0.01282
0.7650 3.75246 0.00896
0.7650 3.92699 0.00633
0.7650 4.10152 0.00497
0.7650 4.27606 0.00481
0.7650 4.45059 0.00422
0.7650 4.62512 0.00381
0.7650 4.79966 0.00410
0.7650 4.97419 0.00370
0.7650 5.14872 0.00407
0.7650 5.32325 0.00511
0.7650 5.49779 0.00664
0.7650 5.67232 0.00836
0.7650 5.84685 0.01168
0.7650 6.02139 0.01900
0.7650 6.19592 0.02990

0.7750 0.08727 0.06021
0.7750 0.26180 0.09906
0.7750 0.43633 0.15396
0.7750 0.61087 0.23129
0.7750 0.78540 0.32813
0.7750 0.95993 0.41438
0.7750 1.13446 0.47705
0.7750 1.30900 0.49190
0.7750 1.48353 0.49364
