# P(phi|x) [1/rad]: each x column normalized over phi. blank line separates x scans (for surf)
x phi p
0.7750 1.65806 0.00719
0.7750 1.83260 0.00539
0.7750 2.00713 0.00809
0.7750 2.18166 0.00791
0.7750 2.35619 0.01941
0.7750 2.53073 0.06110
0.7750 2.70526 0.24620
0.7750 2.87979 0.71074
0.7750 3.05433 0.97922
0.7750 3.22886 0.61585
0.7750 3.40339 0.17827
0.7750 3.57792 0.03163
0.7750 3.75246 0.00988
0.7750 3.92699 0.00539
0.7750 4.10152 0.00395
0.7750 4.27606 0.00395
0.7750 4.45059 0.00413
0.7750 4.62512 0.00467
0.7750 4.79966 0.00413
0.7750 4.97419 0.00270
0.7750 5.14872 0.00359
0.7750 5.32325 0.00377
0.7750 5.49779 0.00683
0.7750 5.67232 0.01042
0.7750 5.84685 0.03396
0.7750 6.02139 0.18528
0.7750 6.19592 0.58746

0.7850 0.08727 0.95378
0.7850 0.26180 0.68646
0.7850 0.43633 0.22192
0.7850 0.61087 0.05266
0.7850 0.78540 0.01780
0.7850 0.95993 0.00545
0.7850 1.13446 0.00654
0.7850 1.30900 0.00363
0.7850 1.48353 0.00690
0.7850 1.65806 0.00654
0.7850 1.83260 0.00581
0.7850 2.00713 0.00726
0.7850 2.18166 0.01162
0.7850 2.35619 0.01417
0.7850 2.53073 0.06211
0.7850 2.70526 0.24807
0.7850 2.87979 0.71515
0.7850 3.05433 0.99736
0.7850 3.22886 0.60837
0.7850 3.40339 0.17252
0.7850 3.57792 0.03668
0.7850 3.75246 0.01308
0.7850 3.92699 0.00545
0.7850 4.10152 0.00654
0.7850 4.27606 0.00182
0.7850 4.45059 0.00073
0.7850 4.62512 0.00254
0.7850 4.79966 0.00254
0.7850 4.97419 0.00327
0.7850 5.14872 0.00254
0.7850 5.32325 0.00508
0.7850 5.49779 0.00617
0.7850 5.67232 0.01053
0.7850 5.84685 0.03850
0.7850 6.02139 0.19323
0.7850 6.19592 0.59675

0.7950 0.08727 1.02298
0.7950 0.26180 0.65179
0.7950 0.43633 0.21642
0.7950 0.61087 0.04404
0.7950 0.78540 0.00755
0.7950 0.95993 0.00063
0.7950 1.13446 0.00063
0.7950 1.30900 0.00000
0.7950 1.48353 0.00000
0.7950 1.65806 0.00063
0.7950 1.83260 0.00000
0.7950 2.00713 0.00063
0.7950 2.18166 0.00126
0.7950 2.35619 0.00692
0.7950 2.53073 0.03901
0.7950 2.70526 0.23844
0.7950 2.87979 0.70778
0.7950 3.05433 1.07205
0.7950 3.22886 0.64613
0.7950 3.40339 0.20195
0.7950 3.57792 0.02831
0.7950 3.75246 0.00377
0.7950 3.92699 0.00315
0.7950 4.10152 0.00063
0.7950 4.27606 0.00063
0.7950 4.45059 0.00063
0.7950 4.62512 0.00063
0.7950 4.79966 0.00063
0.7950 4.97419 0.00000
0.7950 5.14872 0.00315
0.7950 5.32325 0.00252
0.7950 5.49779 0.00063
0.7950 5.67232 0.00189
0.7950 5.84685 0.03523
0.7950 6.02139 0.17490
0.7950 6.19592 0.61404

0.8050 0.08727 1.01420
0.8050 0.26180 0.70778
0.8050 0.43633 0.15882
0.8050 0.61087 0.01726
0.8050 0.78540 0.00000
0.8050 0.95993 0.00000
0.8050 1.13446 0.00086
0.8050 1.30900 0.00000
0.8050 1.48353 0.00000
0.8050 1.65806 0.00000
0.8050 1.83260 0.00000
0.8050 2.00713 0.00000
0.8050 2.18166 0.00000
0.8050 2.35619 0.00259
0.8050 2.53073 0.02244
0.8050 2.70526 0.20370
0.8050 2.87979 0.74835
0.8050 3.05433 1.09706
0.8050 3.22886 0.70778
0.8050 3.40339 0.20198
0.8050 3.57792 0.02935
0.8050 3.75246 0.00173
0.8050 3.92699 0.00000
0.8050 4.10152 0.00000
0.8050 4.27606 0.00086
0.8050 4.45059 0.00173
0.8050 4.62512 0.00000
0.8050 4.79966 0.00000
0.8050 4.97419 0.00086
0.8050 5.14872 0.00000
0.8050 5.32325 0.00000
0.8050 5.49779 0.00086
0.8050 5.67232 0.00086
0.8050 5.84685 0.00863
0.8050 6.02139 0.17695
0.8050 6.19592 0.62492

0.8150 0.08727 1.03678
0.8150 0.26180 0.63108
0.8150 0.43633 0.16370
0.8150 0.61087 0.02017
0.8150 0.78540 0.00237
0.8150 0.95993 0.00000
0.8150 1.13446 0.00000
0.8150 1.30900 0.00000
0.8150 1.48353 0.00000
0.8150 1.65806 0.00000
0.8150 1.83260 0.00119
0.8150 2.00713 0.00119
0.8150 2.18166 0.00000
0.8150 2.35619 0.00356
0.8150 2.53073 0.02491
0.8150 2.70526 0.16370
0.8150 2.87979 0.72005
0.8150 3.05433 1.12219
0.8150 3.22886 0.74022
0.8150 3.40339 0.20641
0.8150 3.57792 0.02372
0.8150 3.75246 0.00474
0.8150 3.92699 0.00000
0.8150 4.10152 0.00000
0.8150 4.27606 0.00000
0.8150 4.45059 0.00119
0.8150 4.62512 0.00119
0.8150 4.79966 0.00000
0.8150 4.97419 0.00000
0.8150 5.14872 0.00000
0.8150 5.32325 0.00000
0.8150 5.49779 0.00000
0.8150 5.67232 0.00237
0.8150 5.84685 0.01661
0.8150 6.02139 0.18031
0.8150 6.19592 0.66193

0.8250 0.08727 1.07690
0.8250 0.26180 0.67888
0.8250 0.43633 0.21506
0.8250 0.61087 0.03210
0.8250 0.78540 0.00481
0.8250 0.95993 0.00321
0.8250 1.13446 0.00000
0.8250 1.30900 0.00160
0.8250 1.48353 0.00000
0.8250 1.65806 0.00160
0.8250 1.83260 0.00000
0.8250 2.00713 0.00000
0.8250 2.18166 0.00160
0.8250 2.35619 0.00963
0.8250 2.53073 0.02889
0.8250 2.70526 0.20222
0.8250 2.87979 0.69333
0.8250 3.05433 1.02555
0.8250 3.22886 0.64036
0.8250 3.40339 0.18296
0.8250 3.57792 0.02728
0.8250 3.75246 0.00802
0.8250 3.92699 0.00160
0.8250 4.10152 0.00321
0.8250 4.27606 0.00481
0.8250 4.45059 0.00000
0.8250 4.62512 0.00160
0.8250 4.79966 0.00000
0.8250 4.97419 0.00000
0.8250 5.14872 0.00160
0.8250 5.32325 0.00160
0.8250 5.49779 0.00160
0.8250 5.67232 0.00642
0.8250 5.84685 0.04012
0.8250 6.02139 0.19099
0.8250 6.19592 0.64197

0.8350 0.08727 0.97732
0.8350 0.26180 0.70540
0.8350 0.43633 0.22714
0.8350 0.61087 0.06078
0.8350 0.78540 0.01760
0.8350 0.95993 0.01600
0.8350 1.13446 0.01280
0.8350 1.30900 0.00640
0.8350 1.48353 0.01120
0.8350 1.65806 0.00000
0.8350 1.83260 0.00320
0.8350 2.00713 0.00800
0.8350 2.18166 0.01440
0.8350 2.35619 0.02399
0.8350 2.53073 0.04479
0.8350 2.70526 0.22874
0.8350 2.87979 0.71500
0.8350 3.05433 0.93094
0.8350 3.22886 0.54705
0.8350 3.40339 0.18395
0.8350 3.57792 0.03359
0.8350 3.75246 0.02079
0.8350 3.92699 0.00320
0.8350 4.10152 0.00480
0.8350 4.27606 0.00640
0.8350 4.45059 0.00320
0.8350 4.62512 0.00480
0.8350 4.79966 0.00800
0.8350 4.97419 0.00640
0.8350 5.14872 0.00160
0.8350 5.32325 0.00640
0.8350 5.49779 0.00480
0.8350 5.67232 0.01440
0.8350 5.84685 0.04799
0.8350 6.02139 0.18075
0.8350 6.19592 0.64782

0.8450 0.08727 0.89129
0.8450 0.26180 0.65783
0.8450 0.43633 0.25964
0.8450 0.61087 0.06327
0.8450 0.78540 0.02836
0.8450 0.95993 0.01418
0.8450 1.13446 0.00982
0.8450 1.30900 0.00982
0.8450 1.48353 0.01309
0.8450 1.65806 0.01418
0.8450 1.83260 0.01309
0.8450 2.00713 0.01200
0.8450 2.18166 0.00764
0.8450 2.35619 0.02727
0.8450 2.53073 0.06982
0.8450 2.70526 0.28473
0.8450 2.87979 0.66329
0.8450 3.05433 0.98511
0.8450 3.22886 0.60547
0.8450 3.40339 0.17128
0.8450 3.57792 0.03818
0.8450 3.75246 0.01309
0.8450 3.92699 0.00764
0.8450 4.10152 0.00655
0.8450 4.27606 0.00545
0.8450 4.45059 0.00655
0.8450 4.62512 0.00655
0.8450 4.79966 0.00655
0.8450 4.97419 0.00436
0.8450 5.14872 0.01309
0.8450 5.32325 0.00545
0.8450 5.49779 0.00982
0.8450 5.67232 0.01855
0.8450 5.84685 0.03600
0.8450 6.02139 0.16582
0.8450 6.19592 0.58474

0.8550 0.08727 0.95457
0.8550 0.26180 0.67539
0.8550 0.43633 0.24209
0.8550 0.61087 0.04944
0.8550 0.78540 0.01381
0.8550 0.95993 0.01018
0.8550 1.13446 0.00509
0.8550 1.30900 0.00364
0.8550 1.48353 0.00436
0.8550 1.65806 0.00291
0.8550 1.83260 0.00364
0.8550 2.00713 0.01454
0.8550 2.18166 0.00727
0.8550 2.35619 0.02545
0.8550 2.53073 0.05453
0.8550 2.70526 0.23919
0.8550 2.87979 0.72556
0.8550 3.05433 1.02872
0.8550 3.22886 0.58815
0.8550 3.40339 0.18611
0.8550 3.57792 0.02690
0.8550 3.75246 0.00727
0.8550 3.92699 0.00364
0.8550 4.10152 0.00509
0.8550 4.27606 0.00145
0.8550 4.45059 0.00582
0.8550 4.62512 0.00145
0.8550 4.79966 0.00145
0.8550 4.97419 0.00509
0.8550 5.14872 0.00073
0.8550 5.32325 0.00364
0.8550 5.49779 0.00727
0.8550 5.67232 0.01527
0.8550 5.84685 0.03272
0.8550 6.02139 0.17230
0.8550 6.19592 0.60487

0.8650 0.08727 0.94348
0.8650 0.26180 0.68598
0.8650 0.43633 0.23002
0.8650 0.61087 0.05649
0.8650 0.78540 0.01120
0.8650 0.95993 0.00560
0.8650 1.13446 0.00153
0.8650 1.30900 0.00204
0.8650 1.48353 0.00204
0.8650 1.65806 0.00051
0.8650 1.83260 0.00254
0.8650 2.00713 0.00356
0.8650 2.18166 0.00560
0.8650 2.35619 0.01323
0.8650 2.53073 0.06158
0.8650 2.70526 0.24834
0.8650 2.87979 0.74450
0.8650 3.05433 1.05951
0.8650 3.22886 0.61677
0.8650 3.40339 0.16997
0.8650 3.57792 0.02646
0.8650 3.75246 0.00407
0.8650 3.92699 0.00102
0.8650 4.10152 0.00051
0.8650 4.27606 0.00153
0.8650 4.45059 0.00102
0.8650 4.62512 0.00000
0.8650 4.79966 0.00102
0.8650 4.97419 0.00051
0.8650 5.14872 0.00051
0.8650 5.32325 0.00102
0.8650 5.49779 0.00305
0.8650 5.67232 0.00407
0.8650 5.84685 0.02697
0.8650 6.02139 0.17099
0.8650 6.19592 0.62237

0.8750 0.08727 0.96853
0.8750 0.26180 0.69436
0.8750 0.43633 0.24114
0.8750 0.61087 0.04855
0.8750 0.78540 0.00597
0.8750 0.95993 0.00159
0.8750 1.13446 0.00119
0.8750 1.30900 0.00080
0.8750 1.48353 0.00119
0.8750 1.65806 0.00040
0.8750 1.83260 0.00080
0.8750 2.00713 0.00000
0.8750 2.18166 0.00040
0.8750 2.35619 0.00676
0.8750 2.53073 0.04099
0.8750 2.70526 0.22761
0.8750 2.87979 0.78389
0.8750 3.05433 1.07795
0.8750 3.22886 0.64462
0.8750 3.40339 0.18065
0.8750 3.57792 0.02427
0.8750 3.75246 0.00477
0.8750 3.92699 0.00080
0.8750 4.10152 0.00040
0.8750 4.27606 0.00040
0.8750 4.45059 0.00000
0.8750 4.62512 0.00000
0.8750 4.79966 0.00000
0.8750 4.97419 0.00119
0.8750 5.14872 0.00000
0.8750 5.32325 0.00000
0.8750 5.49779 0.00080
0.8750 5.67232 0.00358
0.8750 5.84685 0.02109
0.8750 6.02139 0.15479
0.8750 6.19592 0.59011

0.8850 0.08727 0.98888
0.8850 0.26180 0.69781
0.8850 0.43633 0.24398
0.8850 0.61087 0.04675
0.8850 0.78540 0.00580
0.8850 0.95993 0.00171
0.8850 1.13446 0.00034
0.8850 1.30900 0.00034
0.8850 1.48353 0.00000
0.8850 1.65806 0.00034
0.8850 1.83260 0.00034
0.8850 2.00713 0.00068
0.8850 2.18166 0.00171
0.8850 2.35619 0.00887
0.8850 2.53073 0.03651
0.8850 2.70526 0.25968
0.8850 2.87979 0.73023
0.8850 3.05433 1.07317
0.8850 3.22886 0.62923
0.8850 3.40339 0.17642
0.8850 3.57792 0.02286
0.8850 3.75246 0.00239
0.8850 3.92699 0.00000
0.8850 4.10152 0.00000
0.8850 4.27606 0.00000
0.8850 4.45059 0.00000
0.8850 4.62512 0.00000
0.8850 4.79966 0.00000
0.8850 4.97419 0.00000
0.8850 5.14872 0.00000
0.8850 5.32325 0.00000
0.8850 5.49779 0.00034
0.8850 5.67232 0.00034
0.8850 5.84685 0.02559
0.8850 6.02139 0.16208
0.8850 6.19592 0.61319

0.8950 0.08727 0.97799
0.8950 0.26180 0.71008
0.8950 0.43633 0.23294
0.8950 0.61087 0.04531
0.8950 0.78540 0.00608
0.8950 0.95993 0.00091
0.8950 1.13446 0.00000
0.8950 1.30900 0.00000
0.8950 1.48353 0.00000
0.8950 1.65806 0.00000
0.8950 1.83260 0.00000
0.8950 2.00713 0.00000
0.8950 2.18166 0.00152
0.8950 2.35619 0.00395
0.8950 2.53073 0.04197
0.8950 2.70526 0.23902
0.8950 2.87979 0.75630
0.8950 3.05433 1.06527
0.8950 3.22886 0.63922
0.8950 3.40339 0.17668
0.8950 3.57792 0.01916
0.8950 3.75246 0.00091
0.8950 3.92699 0.00030
0.8950 4.10152 0.00000
0.8950 4.27606 0.00061
0.8950 4.45059 0.00000
0.8950 4.62512 0.00000
0.8950 4.79966 0.00000
0.8950 4.97419 0.00000
0.8950 5.14872 0.00000
0.8950 5.32325 0.00000
0.8950 5.49779 0.00000
0.8950 5.67232 0.00122
0.8950 5.84685 0.02098
0.8950 6.02139 0.16878
0.8950 6.19592 0.62037

0.9050 0.08727 0.98082
0.9050 0.26180 0.69237
0.9050 0.43633 0.24094
0.9050 0.61087 0.04182
0.9050 0.78540 0.00484
0.9050 0.95993 0.00028
0.9050 1.13446 0.00000
0.9050 1.30900 0.00000
0.9050 1.48353 0.00000
0.9050 1.65806 0.00000
0.9050 1.83260 0.00000
0.9050 2.00713 0.00000
0.9050 2.18166 0.00057
0.9050 2.35619 0.00569
0.9050 2.53073 0.04523
0.9050 2.70526 0.23183
0.9050 2.87979 0.76150
0.9050 3.05433 1.08607
0.9050 3.22886 0.64288
0.9050 3.40339 0.18205
0.9050 3.57792 0.01934
0.9050 3.75246 0.00085
0.9050 3.92699 0.00028
0.9050 4.10152 0.00000
0.9050 4.27606 0.00000
0.9050 4.45059 0.00000
0.9050 4.62512 0.00000
0.9050 4.79966 0.00028
0.9050 4.97419 0.00000
0.9050 5.14872 0.00000
0.9050 5.32325 0.00000
0.9050 5.49779 0.00028
0.9050 5.67232 0.00114
0.9050 5.84685 0.01821
0.9050 6.02139 0.15275
0.9050 6.19592 0.61955

0.9150 0.08727 0.96159
0.9150 0.26180 0.70122
0.9150 0.43633 0.22345
0.9150 0.61087 0.04160
0.9150 0.78540 0.00496
0.9150 0.95993 0.00000
0.9150 1.13446 0.00000
0.9150 1.30900 0.00000
0.9150 1.48353 0.00000
0.9150 1.65806 0.00000
0.9150 1.83260 0.00000
0.9150 2.00713 0.00000
0.9150 2.18166 0.00055
0.9150 2.35619 0.00413
0.9150 2.53073 0.04739
0.9150 2.70526 0.25789
0.9150 2.87979 0.78002
0.9150 3.05433 1.07951
0.9150 3.22886 0.64721
0.9150 3.40339 0.17000
0.9150 3.57792 0.02425
0.9150 3.75246 0.00165
0.9150 3.92699 0.00028
0.9150 4.10152 0.00028
0.9150 4.27606 0.00000
0.9150 4.45059 0.00000
0.9150 4.62512 0.00000
0.9150 4.79966 0.00000
0.9150 4.97419 0.00028
0.9150 5.14872 0.00000
0.9150 5.32325 0.00000
0.9150 5.49779 0.00055
0.9150 5.67232 0.00138
0.9150 5.84685 0.01598
0.9150 6.02139 0.16311
0.9150 6.19592 0.60230

0.9250 0.08727 1.00194
0.9250 0.26180 0.68408
0.9250 0.43633 0.22117
0.9250 0.61087 0.04301
0.9250 0.78540 0.00561
0.9250 0.95993 0.00053
0.9250 1.13446 0.00027
0.9250 1.30900 0.00000
0.9250 1.48353 0.00000
0.9250 1.65806 0.00000
0.9250 1.83260 0.00000
0.9250 2.00713 0.00000
0.9250 2.18166 0.00027
0.9250 2.35619 0.00694
0.9250 2.53073 0.04995
0.9250 2.70526 0.24681
0.9250 2.87979 0.76074
0.9250 3.05433 1.07620
0.9250 3.22886 0.65843
0.9250 3.40339 0.16855
0.9250 3.57792 0.02377
0.9250 3.75246 0.00187
0.9250 3.92699 0.00000
0.9250 4.10152 0.00000
0.9250 4.27606 0.00000
0.9250 4.45059 0.00000
0.9250 4.62512 0.00000
0.9250 4.79966 0.00000
0.9250 4.97419 0.00000
0.9250 5.14872 0.00000
0.9250 5.32325 0.00000
0.9250 5.49779 0.00000
0.9250 5.67232 0.00187
0.9250 5.84685 0.01843
0.9250 6.02139 0.15546
0.9250 6.19592 0.60368

0.9350 0.08727 0.98052
0.9350 0.26180 0.69035
0.9350 0.43633 0.24001
0.9350 0.61087 0.04273
0.9350 0.78540 0.00512
0.9350 0.95993 0.00051
0.9350 1.13446 0.00026
0.9350 1.30900 0.00000
0.9350 1.48353 0.00000
0.9350 1.65806 0.00000
0.9350 1.83260 0.00000
0.9350 2.00713 0.00000
0.9350 2.18166 0.00077
0.9350 2.35619 0.00461
0.9350 2.53073 0.03838
0.9350 2.70526 0.25357
0.9350 2.87979 0.75995
0.9350 3.05433 1.09131
0.9350 3.22886 0.62920
0.9350 3.40339 0.16811
0.9350 3.57792 0.02098
0.9350 3.75246 0.00154
0.9350 3.92699 0.00000
0.9350 4.10152 0.00000
0.9350 4.27606 0.00000
0.9350 4.45059 0.00051
0.9350 4.62512 0.00000
0.9350 4.79966 0.00026
0.9350 4.97419 0.00000
0.9350 5.14872 0.00000
0.9350 5.32325 0.00026
0.9350 5.49779 0.00000
0.9350 5.67232 0.00179
0.9350 5.84685 0.01893
0.9350 6.02139 0.15890
0.9350 6.19592 0.62101

0.9450 0.08727 1.00063
0.9450 0.26180 0.73061
0.9450 0.43633 0.22634
0.9450 0.61087 0.04690
0.9450 0.78540 0.00370
0.9450 0.95993 0.00025
0.9450 1.13446 0.00000
0.9450 1.30900 0.00000
0.9450 1.48353 0.00000
0.9450 1.65806 0.00000
0.9450 1.83260 0.00000
0.9450 2.00713 0.00000
0.9450 2.18166 0.00049
0.9450 2.35619 0.00444
0.9450 2.53073 0.04171
0.9450 2.70526 0.24757
0.9450 2.87979 0.74517
0.9450 3.05433 1.05148
0.9450 3.22886 0.64915
0.9450 3.40339 0.16735
0.9450 3.57792 0.02049
0.9450 3.75246 0.00123
0.9450 3.92699 0.00025
0.9450 4.10152 0.00000
0.9450 4.27606 0.00000
0.9450 4.45059 0.00000
0.9450 4.62512 0.00025
0.9450 4.79966 0.00000
0.9450 4.97419 0.00000
0.9450 5.14872 0.00000
0.9450 5.32325 0.00025
0.9450 5.49779 0.00000
0.9450 5.67232 0.00099
0.9450 5.84685 0.02221
0.9450 6.02139 0.16463
0.9450 6.19592 0.60349

0.9550 0.08727 1.02642
0.9550 0.26180 0.71599
0.9550 0.43633 0.23609
0.9550 0.61087 0.04273
0.9550 0.78540 0.00459
0.9550 0.95993 0.00048
0.9550 1.13446 0.00048
0.9550 1.30900 0.00000
0.9550 1.48353 0.00000
0.9550 1.65806 0.00000
0.9550 1.83260 0.00000
0.9550 2.00713 0.00000
0.9550 2.18166 0.00024
0.9550 2.35619 0.00555
0.9550 2.53073 0.04490
0.9550 2.70526 0.24164
0.9550 2.87979 0.72323
0.9550 3.05433 1.04429
0.9550 3.22886 0.63101
0.9550 3.40339 0.17043
0.9550 3.57792 0.01955
0.9550 3.75246 0.00145
0.9550 3.92699 0.00000
0.9550 4.10152 0.00024
0.9550 4.27606 0.00000
0.9550 4.45059 0.00024
0.9550 4.62512 0.00024
0.9550 4.79966 0.00000
0.9550 4.97419 0.00000
0.9550 5.14872 0.00000
0.9550 5.32325 0.00000
0.9550 5.49779 0.00000
0.9550 5.67232 0.00169
0.9550 5.84685 0.02124
0.9550 6.02139 0.16294
0.9550 6.19592 0.63391

0.9650 0.08727 1.01583
0.9650 0.26180 0.71859
0.9650 0.43633 0.23166
0.9650 0.61087 0.04388
0.9650 0.78540 0.00708
0.9650 0.95993 0.00047
0.9650 1.13446 0.00000
0.9650 1.30900 0.00000
0.9650 1.48353 0.00000
0.9650 1.65806 0.00024
0.9650 1.83260 0.00000
0.9650 2.00713 0.00000
0.9650 2.18166 0.00024
0.9650 2.35619 0.00519
0.9650 2.53073 0.04246
0.9650 2.70526 0.25195
0.9650 2.87979 0.71245
0.9650 3.05433 1.05028
0.9650 3.22886 0.64357
0.9650 3.40339 0.17174
0.9650 3.57792 0.01840
0.9650 3.75246 0.00236
0.9650 3.92699 0.00000
0.9650 4.10152 0.00000
0.9650 4.27606 0.00000
0.9650 4.45059 0.00000
0.9650 4.62512 0.00000
0.9650 4.79966 0.00000
0.9650 4.97419 0.00000
0.9650 5.14872 0.00000
0.9650 5.32325 0.00000
0.9650 5.49779 0.00000
0.9650 5.67232 0.00236
0.9650 5.84685 0.02241
0.9650 6.02139 0.16443
0.9650 6.19592 0.62399

0.9750 0.08727 1.01835
0.9750 0.26180 0.72294
0.9750 0.43633 0.23106
0.9750 0.61087 0.04105
0.9750 0.78540 0.00738
0.9750 0.95993 0.00046
0.9750 1.13446 0.00023
0.9750 1.30900 0.00000
0.9750 1.48353 0.00000
0.9750 1.65806 0.00000
0.9750 1.83260 0.00000
0.9750 2.00713 0.00023
0.9750 2.18166 0.00023
0.9750 2.35619 0.00484
0.9750 2.53073 0.04082
0.9750 2.70526 0.24974
0.9750 2.87979 0.74116
0.9750 3.05433 1.04325
0.9750 3.22886 0.63600
0.9750 3.40339 0.17134
0.9750 3.57792 0.01983
0.9750 3.75246 0.00138
0.9750 3.92699 0.00000
0.9750 4.10152 0.00000
0.9750 4.27606 0.00000
0.9750 4.45059 0.00000
0.9750 4.62512 0.00000
0.9750 4.79966 0.00000
0.9750 4.97419 0.00000
0.9750 5.14872 0.00000
0.9750 5.32325 0.00000
0.9750 5.49779 0.00000
0.9750 5.67232 0.00069
0.9750 5.84685 0.01914
0.9750 6.02139 0.15750
0.9750 6.19592 0.62194

0.9850 0.08727 1.01347
0.9850 0.26180 0.71718
0.9850 0.43633 0.22622
0.9850 0.61087 0.03943
0.9850 0.78540 0.00473
0.9850 0.95993 0.00045
0.9850 1.13446 0.00000
0.9850 1.30900 0.00000
0.9850 1.48353 0.00000
0.9850 1.65806 0.00000
0.9850 1.83260 0.00000
0.9850 2.00713 0.00023
0.9850 2.18166 0.00023
0.9850 2.35619 0.00653
0.9850 2.53073 0.04349
0.9850 2.70526 0.23275
0.9850 2.87979 0.73003
0.9850 3.05433 1.03601
0.9850 3.22886 0.66761
0.9850 3.40339 0.17440
0.9850 3.57792 0.01983
0.9850 3.75246 0.00158
0.9850 3.92699 0.00023
0.9850 4.10152 0.00023
0.9850 4.27606 0.00000
0.9850 4.45059 0.00000
0.9850 4.62512 0.00000
0.9850 4.79966 0.00000
0.9850 4.97419 0.00000
0.9850 5.14872 0.00000
0.9850 5.32325 0.00000
0.9850 5.49779 0.00000
0.9850 5.67232 0.00113
0.9850 5.84685 0.02231
0.9850 6.02139 0.17485
0.9850 6.19592 0.61669

0.9950 0.08727 1.00137
0.9950 0.26180 0.72989
0.9950 0.43633 0.24375
0.9950 0.61087 0.04293
0.9950 0.78540 0.00425
0.9950 0.95993 0.00089
0.9950 1.13446 0.00000
0.9950 1.30900 0.00000
0.9950 1.48353 0.00000
0.9950 1.65806 0.00000
0.9950 1.83260 0.00022
0.9950 2.00713 0.00022
0.9950 2.18166 0.00045
0.9950 2.35619 0.00403
0.9950 2.53073 0.03980
0.9950 2.70526 0.22943
0.9950 2.87979 0.73213
0.9950 3.05433 1.07427
0.9950 3.22886 0.62927
0.9950 3.40339 0.16190
0.9950 3.57792 0.02259
0.9950 3.75246 0.00157
0.9950 3.92699 0.00000
0.9950 4.10152 0.00000
0.9950 4.27606 0.00000
0.9950 4.45059 0.00000
0.9950 4.62512 0.00000
0.9950 4.79966 0.00000
0.9950 4.97419 0.00000
0.9950 5.14872 0.00000
0.9950 5.32325 0.00022
0.9950 5.49779 0.00022
0.9950 5.67232 0.00157
0.9950 5.84685 0.02080
0.9950 6.02139 0.15251
0.9950 6.19592 0.63530

